ngram,freq
"то , что",7298230
"том , что",6438460
"того , что",3013249
"все , что",2161267
в том числе,1998933
"того , чтобы",1927333
"тем , что",1857146
в соответствии с,1759896
"потому , что",1755589
на самом деле,1696418
до сих пор,1593261
"того , как",1477490
к тому же,1340848
так и не,1277596
в то время,1229771
"понял , что",1202778
в связи с,1193885
"сказать , что",1182077
тем не менее,1165144
по крайней мере,1144585
в конце концов,1135009
"сказал , что",1100028
"знал , что",1071068
"тех , кто",1054677
в то же,1038641
то же время,1033019
"же , как",1018296
"так , что",1006969
"так , как",971842
"тому , что",958782
в это время,930580
в отличие от,913434
"знаю , что",866333
"больше , чем",858387
не может быть,847371
по - прежнему,841460
"казалось , что",828748
на этот раз,824240
в самом деле,813887
в зависимости от,800795
с другой стороны,799926
по отношению к,797147
"том , как",787342
"том , чтобы",767404
"так , чтобы",759531
в этом случае,758262
я не могу,751580
в этот момент,746982
с тех пор,725436
в первую очередь,718477
"думаю , что",703116
"там , где",701681
и тут же,687580
в свою очередь,684016
"поняла , что",682635
я не знаю,667445
"кажется , что",664018
в настоящее время,659173
с одной стороны,650785
Федерального закона от,628235
во всяком случае,623554
"те , кто",617890
"тогда , когда",614543
"нет , не",610000
по сравнению с,609093
то же самое,606800
с точки зрения,602041
"тот , кто",595790
"уверен , что",592560
"говорил , что",588830
до тех пор,582674
"понять , что",579639
"и , как",571855
"знала , что",563539
вместе с тем,563187
несмотря на то,542317
том числе и,541506
"показалось , что",540980
на следующий день,515791
у меня есть,515208
в данном случае,512854
если бы не,511073
бы то ни,505265
но я не,504558
"известно , что",500171
"случае , если",499834
"конечно , не",491951
"пор , пока",490429
но все же,483677
дело в том,483105
"что , если",473750
чуть ли не,473684
то время как,470162
"может , и",469412
¼ Í ¾,466233
друг с другом,464945
"сказала , что",464914
"думал , что",464257
"ясно , что",462736
и все же,458804
"мне , что",455676
"понимал , что",447899
время от времени,446459
что я не,444523
"да , я",443304
"решил , что",442901
после того как,442442
"говорит , что",435833
по - видимому,432825
"знает , что",432591
"хорошо , что",431274
все в порядке,430686
а - а,430098
что он не,427794
"например , в",427495
по - моему,425593
"оказалось , что",425294
в таком случае,424317
"нет , я",419973
¾ ¹ Ð,419115
в последнее время,418593
"и , не",417416
ни в чем,415537
"означает , что",413883
для того чтобы,413115
в любом случае,413071
я не хочу,410923
"отметить , что",410386
"то , чтобы",409851
"говорят , что",407833
не только в,407165
что у него,405160
один из них,404173
тем более что,403306
"вид , что",399790
"видно , что",398503
не в силах,397420
в свое время,394770
можно было бы,392105
точно так же,387199
то и дело,385833
то ни было,385266
"момент , когда",385162
"подумал , что",385094
на всякий случай,382532
в тот момент,380678
"понятно , что",377583
что у меня,377111
в том же,375429
как и в,375136
со всех сторон,374011
ни разу не,373334
"значит , что",371633
"факт , что",371466
в одном из,371108
"знаешь , что",370512
я никогда не,369128
в первый раз,368944
"тем , как",367872
"заметил , что",366270
"тем , кто",364166
ни о чем,359155
речь идет о,357970
"то , как",355924
"время , когда",355220
он не мог,352372
"знать , что",350919
"и , наконец",350730
но это не,348865
"того , кто",348120
и я не,347957
"лучше , чем",347004
друг от друга,343503
у меня в,343500
"хочу , чтобы",342069
судя по всему,340569
"понимаю , что",339738
друг на друга,337938
друг к другу,337128
по - настоящему,335907
в тот же,334182
"очевидно , что",334107
а то и,332481
я ничего не,330501
"понимая , что",330206
у меня нет,329480
"зная , что",329107
и в то,326807
если бы я,325912
ни за что,325019
и так далее,323601
с самого начала,323182
"ему , что",319620
"увидел , что",319416
у нас в,318539
"знаю , как",317842
мы с тобой,314701
у меня не,313362
рядом с ним,312337
но при этом,310715
и в самом,310188
и в этом,309707
рано или поздно,309158
сих пор не,307523
а как же,306551
не так уж,306194
не в состоянии,305455
"раз , когда",305108
и то же,304361
"но , как",304339
в том случае,303725
в последний раз,302633
в тот день,301727
"его , и",301632
по - другому,300501
в чем не,300329
так и в,299992
и не только,297878
все это время,297556
"здесь , в",295147
не было ни,294941
к тому времени,294162
"же , что",292718
в Российской Федерации,288127
"думала , что",288120
одно и то,287917
изо всех сил,286222
"меньше , чем",284748
что это за,284561
Федеральным законом от,283877
и даже не,283371
потому что он,283212
заключается в том,283067
"уверена , что",281673
"людей , которые",279176
Российской Федерации от,279036
в чем дело,278773
все равно не,276778
у него не,275689
а может быть,275204
ни к чему,274888
состоит в том,274302
"предположить , что",274261
я и не,274088
"там , в",272698
"себе , что",272404
и не было,272214
"видел , как",271965
"жаль , что",270691
у нас есть,270677
так или иначе,270377
"человека , который",270271
"сказали , что",269850
что это не,269232
но и в,269108
"знали , что",268302
"говорили , что",268170
у него в,267920
у вас есть,266905
"туда , где",266208
субъектов Российской Федерации,264987
по этому поводу,264901
что у нас,264682
раза в день,262860
в ответ на,262478
Ø Ø Ø,260809
"и , конечно",259870
"думать , что",259667
"теперь , когда",259534
"Ну , что",259102
"так , в",258811
в очередной раз,258645
"ну , а",258356
"человек , который",258150
но все равно,258051
"то , чего",257932
"считал , что",257258
"и , в",257144
и без того,256437
той или иной,255281
и при этом,254700
связи с этим,254150
