ngram,freq
I do not know,13384838
did not want to,6809499
I do not want,5773325
I do not think,5560971
do not want to,5253806
I 'm going to,5130876
the rest of the,4597084
the end of the,3887734
at the same time,3809993
for the first time,3770768
in the middle of,3770481
I did not know,3268347
in front of the,3264216
do not know what,3196109
the edge of the,3105299
at the end of,3012760
the back of the,2781612
the middle of the,2723072
but I do not,2636591
was not going to,2541401
I did not want,2468379
if you do not,2458534
the side of the,2367901
the other side of,2363769
she did not want,2333846
on the other side,2332839
he did not want,2320565
and I do not,2251591
he was going to,2249709
I do not have,2226450
you 're going to,2184970
the top of the,2182443
do not have to,2180471
but he did not,2153217
I 'm not sure,2152347
in front of him,2120101
did not know what,2103300
he shook his head,2051479
why do not you,2049666
in front of her,2028734
you do not have,2026005
she shook her head,2025512
he did not know,2016079
I want you to,1954712
took a deep breath,1941938
other side of the,1930243
for a long time,1927880
What do you mean,1891662
she did not know,1871417
the two of them,1848960
what are you doing,1826851
what do you think,1743085
was going to be,1726314
I 'd like to,1721494
are you going to,1715258
she was going to,1714497
but she did not,1698983
but I did not,1686519
I was going to,1668689
we 're going to,1667224
you do not know,1657157
do not know how,1654727
not be able to,1648220
did not have to,1626919
the back of his,1531983
you do not want,1510218
do you want to,1504133
not want to be,1500913
what 's going on,1490852
not know what to,1487735
on the other hand,1486571
on the edge of,1451448
you want me to,1446901
could not help but,1444138
but I can not,1433194
did not seem to,1421455
to be able to,1408799
I 'm not going,1368914
was one of the,1361699
the bottom of the,1361128
to get out of,1353164
I do not like,1352988
but it was not,1340357
for the rest of,1335020
in the first place,1315336
I do not care,1308008
going to have to,1300213
nothing to do with,1300087
I can not believe,1299249
do not think I,1277869
the back of her,1267903
he did not have,1266535
at the top of,1262137
that 's what I,1256741
the front of the,1231023
I do not understand,1230507
"me , and I",1225481
what do you want,1205516
I did not think,1198195
it was as if,1195129
it was not a,1192102
out of the way,1169231
I did not have,1165018
I do not see,1153533
in the direction of,1147310
did not know how,1118620
she did not have,1113767
I do not believe,1112839
if you want to,1102724
at the back of,1098159
and I did not,1095658
as if he were,1093731
there was no way,1091355
in front of me,1086852
but there was no,1078386
but he could not,1077672
it would have been,1077081
out of the room,1077057
the center of the,1076811
to go to the,1075165
that he did not,1067656
in the back of,1066544
to take care of,1061475
but she could not,1056069
what was going on,1051783
"him , and he",1051140
as soon as he,1049695
as soon as I,1048210
the first time in,1044682
not know how to,1040213
do not know if,1040179
do not you think,1037541
but I could not,1032791
did not have a,1028265
on the back of,1025708
it would not be,1024626
and he did not,1007539
it would be a,981744
we do not have,980716
I did not mean,977686
I think it 's,976911
going to be a,976772
it had been a,970620
if he did not,964464
in one of the,964330
how do you know,960756
I do not need,960385
"her , and she",950444
it was time to,948718
not going to be,939084
did not say anything,936896
the direction of the,934576
to do with the,927463
that 's why I,925162
but I 'm not,920473
at the bottom of,919400
why did not you,914825
I would not have,913072
I 'll tell you,910318
it 's going to,906233
out of the car,906140
as if he had,902512
I 'm sure you,901310
a deep breath and,900982
from time to time,889546
I 've got to,889035
and I can not,885691
get out of here,884166
he was about to,882841
as if she were,880116
I 'm so sorry,879808
in the midst of,879344
do not need to,878876
do not know why,877218
it was not the,874988
know what to do,868536
I will not be,867116
to go back to,867049
did not need to,865956
the sound of the,861156
that she did not,858748
and she did not,857661
as soon as the,856384
but he was not,856114
in and out of,853237
he had not been,848947
one of the most,844763
but it did not,840162
you 'll have to,837040
"he said , and",836916
the corner of the,834437
the fact that he,834047
did not have the,832074
it does not matter,829977
the head of the,829962
do not think so,828555
he looked at her,824104
do not have a,823261
I shook my head,821663
would be able to,819934
for a few minutes,813401
I was not sure,805391
that he was not,805061
