ngram,freq
"היו""ר ד ' תיכון",24363
"היו""ר ד ' שילנסקי",23003
"היו""ר ש ' וייס",19203
"י ז "" ל",16619
"היו""ר ע ' עלי",13717
"היו""ר נ ' חזן",12506
"ראש , חברי חברי",12166
"ראש , חברי הכנסת",11976
או או או או,11464
"היו""ר ד ' טל",11059
"א ז "" ל",10810
"רש "" י ז",10680
"היו""ר א ' סלמוביץ",10508
"היו""ר י ' עזרן",10499
"היו""ר ר ' אדרי",9627
ההצעה להעביר את הצעת,9531
"של הרמב "" ם",8968
"החוקה , חוק ומשפט",8636
"שאמרו חז "" ל",8534
הצעת חוק לתיקון פקודת,8479
בעד ההצעה להעביר את,8335
תודה רבה לחבר הכנסת,8306
"הרה "" ק רבי",8228
"חברי הכנסת , אני",8098
"ם ז "" ל",8087
"היו""ר נ ' מסאלחה",7738
"של הקב "" ה",7259
חבר הכנסת נסים זאב,7092
"חברי הכנסת , אנחנו",6954
"ראש , כנסת נכבדה",6700
"אמרו חז "" ל",6412
"דברי הרמב "" ם",6273
"הרב ז "" ל",6260
"החינוך , התרבות והספורט",5929
"רבותינו ז "" ל",5882
"ראש , רבותי חברי",5785
הצעת קבוצת חברי הכנסת,5697
"על הרמב "" ם",5625
"נקראה , נמסרה לפרוטוקול",5604
לדעת משרד מבקר המדינה,5563
"ועדת החוקה , חוק",5445
"הרה "" ח ר",5378
מסמכים שהונחו על שולחן,5352
"ן ז "" ל",5230
"ק אדמו "" ר",5207
"היו""ר ש "" וייס",5162
"לא נקראה , נמסרה",5044
להעביר את הצעת חוק,4987
"דברי רש "" י",4896
ההצעה להעביר את הנושא,4885
חבר הכנסת טלב אלסאנע,4874
"מרן זצ "" ל",4664
"הרמב "" ם ז",4559
"העבודה , הרווחה והבריאות",4488
"של רש "" י",4432
שהונחו על שולחן הכנסת,4352
שר הביטחון זאב בוים,4350
"רבינו ז "" ל",4341
סגן שר הביטחון זאב,4335
שר התחבורה מאיר שטרית,4289
נוסח הצעת חוק זו,4288
אין ההצעה להעביר את,4259
האוצר א ' שוחט,4244
קריאה שנייה וקריאה שלישית,4214
"ר שליט "" א",4197
"כתב וז "" ל",4196
"היו""ר יולי יואל אדלשטיין",4172
"ראש , אדוני השר",4170
"שרת החינוך , התרבות",4063
"כתב הרמב "" ם",4012
"על רש "" י",3989
"האר "" י ז",3970
הכנסת והסגנים והונחה על,3956
"בבקשה , חבר הכנסת",3945
"חכמינו ז "" ל",3923
"שר התעשייה , המסחר",3885
"תודה רבה , אדוני",3871
"כתב רש "" י",3843
והסגנים והונחה על שולחן,3827
החוק לדיון מוקדם בוועדה,3811
