ngram,freq
"ich weiß nicht , ob",392628
"ich glaube nicht , dass",366761
"ich weiß nicht , was",352324
verzeichnet diese Publikation in der,339759
diese Publikation in der Deutschen,336741
Daten sind im Internet über,324436
Publikation in der Deutschen Nationalbibliografie,321620
detaillierte bibliografische Daten sind im,321494
bibliografische Daten sind im Internet,321212
handelt es sich um eine,319883
"für den Fall , dass",296353
Bibliografische Information der Deutschen Nationalbibliothek,262157
"ich weiß nicht , wie",261738
"Art und Weise , wie",238769
auf der anderen Seite des,236385
Nationalbibliothek verzeichnet diese Publikation in,215456
Die Deutsche Nationalbibliothek verzeichnet diese,215035
Deutsche Nationalbibliothek verzeichnet diese Publikation,214651
"nichts anderes übrig , als",201718
"tut mir leid , dass",191888
"das erste Mal , dass",182840
die Arme vor der Brust,181174
"geht davon aus , dass",174144
"ich weiß , dass du",170760
"ich bin froh , dass",169609
in der zweiten Hälfte des,167904
"zu dem Schluss , dass",162213
die Einspeicherung und Verarbeitung in,159774
"davon aus , dass die",159125
auf der anderen Seite der,159094
Das gilt insbesondere für Vervielfältigungen,152911
es handelt sich um eine,152881
"kann es sein , dass",152441
den Kopf in den Nacken,146219
"ist zu beachten , dass",145934
handelt es sich um einen,145560
handelt es sich um ein,142135
"ich weiß , dass ich",142128
im wahrsten Sinne des Wortes,140880
"sich die Frage , ob",139401
"ich will nicht , dass",138531
"ist davon auszugehen , dass",134038
"in der Hoffnung , dass",133813
"er wusste , dass er",132741
Dabei handelt es sich um,132620
"stellte sich heraus , dass",129948
"mir leid , dass ich",129411
"die Frage , ob die",128187
"in der Lage , die",126429
"ich bin sicher , dass",123770
"darauf hin , dass die",123655
Bibliothek verzeichnet diese Publikation in,123306
Die Deutsche Bibliothek verzeichnet diese,123026
Deutsche Bibliothek verzeichnet diese Publikation,122931
"weiß nicht , was ich",122198
"weiß nicht , ob ich",122189
"um zu sehen , ob",121287
um alles in der Welt,120043
machte sich auf den Weg,119619
"dafür zu sorgen , dass",119481
"darauf zu achten , dass",119190
Ihr eigenes eBook und Buch,118657
weltweit in allen wichtigen Shops,118653
und Buch weltweit in allen,118650
eigenes eBook und Buch weltweit,118649
Buch weltweit in allen wichtigen,118649
eBook und Buch weltweit in,118649
Verdienen Sie an jedem Verkauf,118560
an jedem Verkauf Jetzt bei,118560
Sie an jedem Verkauf Jetzt,118560
"veröffentlichen Ihre Hausarbeit , Bachelor",118500
"hatte das Gefühl , dass",118385
"bin mir sicher , dass",115671
"ich glaube , ich habe",115158
handelt es sich um die,113243
Es handelt sich dabei um,112895
es tut mir so leid,112180
"gehen davon aus , dass",111783
"die Tatsache , dass die",111700
die Hand auf die Schulter,111606
Nationalbibliothek Die Deutsche Nationalbibliothek verzeichnet,111579
"davon ausgegangen werden , dass",111466
dass es sich um eine,111032
der Deutschen Nationalbibliothek Die Deutsche,110810
in der ersten Hälfte des,110212
"und stellte fest , dass",109721
Deutschen Nationalbibliothek Die Deutsche Nationalbibliothek,109658
des Europäischen Parlaments und des,109040
Europäischen Parlaments und des Rates,107286
"weist darauf hin , dass",106917
"war sich sicher , dass",106355
"zu dem Ergebnis , dass",106285
"das ist es , was",105969
ich bin mir nicht sicher,105914
"sieht so aus , als",105726
"in dem Moment , als",105291
Hierbei handelt es sich um,104542
"ich weiß , dass es",103641
am anderen Ende der Leitung,103185
nicht mehr in der Lage,102937
"tut mir leid , aber",102648
auf der Suche nach einem,102242
"sie wusste , dass sie",101746
verschränkte die Arme vor der,101654
"mir nicht sicher , ob",101353
Information der Deutschen Nationalbibliothek Die,100521
"ist es wichtig , dass",98537
"dem Moment , in dem",98434
was ist das für ein,98380
und machte sich auf den,98263
bedarf der vorherigen Zustimmung des,97870
"ist , bedarf der vorherigen",95890
"zugelassen ist , bedarf der",95885
"Jede Verwertung , die nicht",95875
"Verwertung , die nicht ausdrücklich",95871
"ich möchte , dass du",94943
"Vervielfältigungen , Bearbeitungen , Übersetzungen",94846
"insbesondere für Vervielfältigungen , Bearbeitungen",94812
einen Kuss auf die Wange,94802
"Bearbeitungen , Übersetzungen , Mikroverfilmungen",94215
"so aus , als ob",93041
Besuchen Sie uns im Internet,92952
die Tränen in die Augen,91589
"dem Tag , an dem",90933
"um zu wissen , dass",90555
nur eine Frage der Zeit,89997
und auf der anderen Seite,89707
und Verarbeitung in elektronischen Systemen,89656
Einspeicherung und Verarbeitung in elektronischen,88508
Jede Weitergabe an Dritte ist,88393
"ist die Tatsache , dass",87935
Weitergabe an Dritte ist untersagt,87799
"in dem Moment , in",87536
"ich wusste , dass ich",87451
"Alle Rechte , auch die",87095
drehte er sich um und,86896
es war das erste Mal,86594
"du weißt , dass ich",86403
"hat zur Folge , dass",86349
dass es sich um einen,85837
"es sah aus , als",85723
bis zu einem gewissen Grad,84714
"sich nicht sicher , ob",84581
Er drehte sich um und,84377
"Rechte , auch die des",84354
"ich frage mich , ob",83839
"um zu verhindern , dass",83287
"die Tatsache , dass er",83257
die Hand vor den Mund,82997
seiner Teile ist urheberrechtlich geschützt,82687
in den Griff zu bekommen,82521
"ich möchte nicht , dass",82127
auch die des auszugsweisen Nachdrucks,81711
"besteht die Gefahr , dass",81616
aller seiner Teile ist urheberrechtlich,81524
mit Tränen in den Augen,81177
einschließlich aller seiner Teile ist,81102
"des auszugsweisen Nachdrucks , der",80875
NMACHT SICH IHR WISSEN BEZAHLT,80864
BEI GRIN NMACHT SICH IHR,80860
GRIN NMACHT SICH IHR WISSEN,80860
"einer Zeit , in der",80661
"auszugsweisen Nachdrucks , der fotomechanischen",80258
"Nachdrucks , der fotomechanischen Wiedergabe",80225
"bist du sicher , dass",80192
durch Datenbanken oder ähnliche Einrichtungen,80121
"tut mir leid , ich",80094
Werk einschließlich aller seiner Teile,79994
aus dem Weg zu gehen,79322
dass es sich bei der,79264
"wird davon ausgegangen , dass",79193
"wie wäre es , wenn",79110
"Übersetzungen , Mikroverfilmungen und die",78850
"ich wusste nicht , was",78688
"ich glaube , es ist",78651
"jedes Mal , wenn ich",78499
GRIN Verlag mit Sitz in,78494
Der GRIN Verlag mit Sitz,78494
"ich wusste nicht , dass",78489
Mikroverfilmungen und die Einspeicherung und,78455
"mir nicht vorstellen , dass",78443
"der Tag , an dem",78384
ich kann mir nicht vorstellen,78322
für die Einspeicherung und Verarbeitung,78283
"weiß nicht , wie ich",78274
"so zu tun , als",78140
und für die Einspeicherung und,78073
Auswertung durch Datenbanken oder ähnliche,77900
sowie der Auswertung durch Datenbanken,77891
der Auswertung durch Datenbanken oder,77887
"ich weiß nicht , warum",77864
"oder ähnliche Einrichtungen , vorbehalten",77680
"für den Fall , daß",77516
"die Zeit , in der",77381
