ngram,freq
de lo que,3958930
uno de los,3784604
a través de,3608825
en el que,2917461
una de las,2737561
por lo que,2687063
a pesar de,2620123
todo lo que,2461390
en la que,2425212
a partir de,2323848
que no se,2151017
lo que se,2039451
antes de que,1869427
y de la,1863883
de la vida,1816299
se trata de,1760599
la mayoría de,1757862
es lo que,1661982
el caso de,1643872
cuenta de que,1639027
a lo largo,1619942
en el caso,1526744
de que el,1517080
de que la,1412969
"y , por",1386310
a la que,1371904
todo el mundo,1367033
"que , en",1353232
un par de,1341534
parte de la,1335782
de la ciudad,1317053
al mismo tiempo,1311913
la que se,1278364
y a la,1273826
el que se,1268844
en lo que,1262828
el hecho de,1262042
"y , en",1228424
la idea de,1204092
a los que,1201826
la posibilidad de,1188590
a la vez,1187902
a punto de,1187517
en los que,1174373
y en el,1172913
por qué no,1169822
lo largo de,1164673
por lo tanto,1162570
de que se,1148860
de acuerdo con,1147137
en ese momento,1137852
y en la,1135054
de la misma,1121828
cada uno de,1111307
de la casa,1107903
de todos los,1104766
de que no,1095428
una serie de,1088876
cada vez más,1086932
hecho de que,1084300
a lo que,1070777
en el mundo,1069127
con la cabeza,1044010
de modo que,1036378
en cuanto a,1033897
en que se,1031605
través de la,1027005
la necesidad de,1020113
de los que,1016111
en lugar de,1004529
que se le,1001676
que en el,999594
los que se,992915
lo que le,992535
el resto de,990890
lo único que,990224
que se había,975445
después de la,955527
el punto de,951388
más allá de,934351
una especie de,927242
por parte de,926143
a través del,922078
la hora de,916915
punto de vista,915850
en las que,906940
lo que no,902796
en el suelo,901752
en este caso,899046
a su vez,895940
en medio de,895350
por primera vez,889809
en la vida,888785
un poco de,888647
el número de,884515
lo que es,883695
al igual que,877789
el fin de,870577
a su lado,869829
en el momento,867484
mayoría de los,867325
y de los,860280
por encima de,857879
el nombre de,857144
de la historia,855411
a todos los,848655
la historia de,846199
este tipo de,845065
el proceso de,842836
la puerta de,842096
lo que había,838155
lo que me,832009
la presencia de,820778
de la que,813036
con lo que,811044
a la hora,810627
de la sociedad,796955
de la mano,795701
por otra parte,793401
que ver con,792103
"no , no",791594
la vida de,788924
la casa de,783436
que se ha,777265
de las personas,771680
dentro de la,771175
que en la,767699
que no es,766543
en caso de,764524
la existencia de,763076
en relación con,760657
el desarrollo de,754432
de su vida,754251
de todas las,744225
más o menos,743542
por medio de,740463
la muerte de,740210
poco a poco,738472
pesar de que,735341
de la Ley,735219
cada vez que,732218
por lo menos,730946
y de las,727336
cada una de,726210
en el mismo,722875
el momento de,722788
"que , por",720792
de la noche,718601
la mayor parte,717323
de la familia,715003
el uso de,714739
un poco más,709021
de la población,708960
en vez de,708113
parte de los,707895
de que los,703109
para que se,702567
a medida que,700530
de la empresa,698748
uno de ellos,697293
en todos los,697059
a la puerta,696504
que no me,695786
los ojos de,694539
en la cama,691401
con la que,691160
la falta de,684959
se dio cuenta,679757
a los ojos,671317
de la muerte,666133
en torno a,664709
una vez más,660163
y a los,657896
a fin de,654358
por el contrario,653427
la capacidad de,653365
una vez que,649567
un grupo de,649436
momento en que,648659
en el centro,647894
es que no,646006
de los dos,645439
en este sentido,635997
en el ámbito,634209
en primer lugar,633509
que le había,633411
en forma de,633359
la cabeza y,631374
frente a la,627995
por otro lado,626514
se trataba de,623499
por su parte,622372
"que , a",621407
junto a la,621058
la ciudad de,619396
la forma de,609826
de la tierra,609033
de los años,607277
las que se,604284
la sensación de,603791
para que no,602660
en la mano,601846
con el fin,597098
que iba a,596616
como si fuera,595444
uno de sus,594485
al día siguiente,593064
con los ojos,587868
en la casa,586585
lado de la,586050
de los hombres,585781
en la parte,585035
y lo que,584925
de manera que,584203
de su padre,584138
que no le,579227
los Estados Unidos,578677
con el que,578249
las personas que,578068
en el fondo,576137
de la guerra,575444
que no lo,574496
la Universidad de,568880
de la Universidad,567171
que no había,559406
en la misma,558624
de la puerta,558290
los ojos y,556489
de la mañana,555956
la primera vez,555598
en busca de,555288
es posible que,553136
antes de la,552287
en la ciudad,551997
dio cuenta de,551883
y que no,549879
la voz de,549334
a las que,546889
con una sonrisa,546517
a su alrededor,545510
no se puede,543375
después de que,541479
que lo que,540606
el centro de,537600
que ya no,536847
el momento en,534584
en el campo,533557
el tipo de,530710
en el siglo,530122
de diciembre de,529514
una y otra,529334
en los últimos,528948
de los derechos,528000
mayor parte de,527218
de las mujeres,526612
al lado de,526325
tener en cuenta,523851
y que se,523757
al otro lado,523443
en función de,522619
a los demás,521259
por la que,519014
al cabo de,518190
a la luz,517817
se refiere a,517425
de este modo,516711
por el que,515987
al tiempo que,514737
"que , como",514628
no creo que,514132
a sí mismo,513793
en el interior,513244
"que , si",512231
en la actualidad,512229
medio de la,511197
el de la,510866
la base de,509500
historia de la,508176
tal y como,508100
y otra vez,507069
de las que,506418
que no era,506265
la creación de,504328
a que se,503857
se acercó a,503524
en el artículo,503072
en el año,502930
