ngram,freq
_NOUN_ _NOUN_,40559531
_NOUN_ _._,20679470
_PRT_ _NOUN_,12439460
"_NOUN_ ,",11097998
"_NOUN_ ,_.",11097988
_NOUN_ _PRT_,11078306
_VERB_ _NOUN_,11077584
_NOUN_ _VERB_,10944734
的 _NOUN_,10874320
的_PRT _NOUN_,10874317
_ADV_ _VERB_,10085055
_._ _NOUN_,9070452
_VERB_ _VERB_,8828416
_._ _END_,8823217
. _END_,7660489
._. _END_,7658111
_VERB_ _PRT_,7263599
_NOUN_ 的,6957781
_NOUN_ 的_PRT,6957779
_VERB_ _._,6456592
_ADJ_ _NOUN_,5990016
", _NOUN_",5719303
",_. _NOUN_",5719298
_NUM_ _NUM_,5366272
_._ _VERB_,5066828
_NOUN_ .,4743689
_NOUN_ ._.,4743248
_ADP_ _NOUN_,4728376
_._ _ADV_,4541649
_NOUN_ _ADV_,4459960
_VERB_ 的,4334173
_VERB_ 的_PRT,4334171
", _VERB_",4180751
",_. _VERB_",4180751
",_. _ADV_",4143437
", _ADV_",4143437
_NOUN_ _CONJ_,3864248
"_VERB_ ,",3576536
"_VERB_ ,_.",3576536
_CONJ_ _NOUN_,3299517
_NUM_ _NOUN_,3056065
_PRT_ _._,2863169
_START_ _NOUN_,2681290
_ADV_ _ADV_,2598037
_PRT_ _VERB_,2526744
_NUM_ _._,2331339
_NOUN_ 和,2211924
_NOUN_ 和_CONJ,2208161
_._ _._,2028342
和 _NOUN_,1874149
_DET_ _NOUN_,1845115
_NOUN_ _ADP_,1837174
和_CONJ _NOUN_,1833275
_VERB_ _ADJ_,1795828
_VERB_ 了,1742323
_VERB_ 了_PRT,1742227
"_NOUN_ """,1741702
"_NOUN_ ""_.",1741696
_._ _ADP_,1717321
"_PRT_ ,",1699179
"_PRT_ ,_.",1699177
_VERB_ _ADV_,1660491
_PRT_ _ADJ_,1659598
_PRON_ _VERB_,1638413
_START_ _ADV_,1586519
""" _NOUN_",1565434
"""_. _NOUN_",1565428
_._ _NUM_,1549265
_VERB_ .,1503756
_VERB_ ._.,1503754
_VERB_ _ADP_,1483447
_VERB_ _NUM_,1467550
", _ADP_",1450067
",_. _ADP_",1450067
的 _ADJ_,1376555
的_PRT _ADJ_,1376554
在 _NOUN_,1350774
在_ADP _NOUN_,1346898
_NOUN_ _NUM_,1297905
_._ _PRON_,1229646
_VERB_ _PRON_,1211531
_ADJ_ _PRT_,1129893
_ADJ_ 的_PRT,1122364
_ADJ_ 的,1122364
_ADV_ _ADP_,1109616
", _PRON_",1063843
",_. _PRON_",1063843
_NOUN_ _ADJ_,1059624
_START_ _ADP_,1041810
_CONJ_ _VERB_,1007074
_ADJ_ _ADJ_,993378
_ADV_ _._,989457
_ADV_ _NOUN_,946018
的 _._,918468
的_PRT _._,917874
_PRON_ _ADV_,914634
_ADP_ _VERB_,896446
_START_ _VERB_,881698
_NOUN_ 中,878156
_NOUN_ (,865877
_NOUN_ (_.,865571
_NOUN_ 中_PRT,841483
"_NUM_ ,",840380
"_NUM_ ,_.",840373
_._ _ADJ_,822666
"_ADV_ ,",816952
"_ADV_ ,_.",816949
_NOUN_ 是,814519
_NOUN_ 是_VERB,814497
_PRON_ _PRT_,805329
与 _NOUN_,801057
""" _._",762472
"""_. _._",762472
_NOUN_ ),757673
_NOUN_ )_.,754173
_PRT_ _PRT_,743542
_._ _CONJ_,742693
"_VERB_ """,735408
"_VERB_ ""_.",735405
_VERB_ _DET_,721377
_START_ _NUM_,716450
_NOUN_ 年,716222
_NOUN_ 年_NOUN,709853
了 _NOUN_,707183
了_PRT _NOUN_,705044
_PRON_ 的,700279
_PRON_ 的_PRT,700279
_NOUN_ 与,690184
_PRT_ _ADV_,684052
_NOUN_ 与_CONJ,666103
是 _NOUN_,657356
( _NOUN_,653394
(_. _NOUN_,653083
; _END_,646374
;_. _END_,646354
_START_ _._,644971
是 _VERB_,642149
对 _NOUN_,641714
_PRT_ _NUM_,639288
对_ADP _NOUN_,635872
是_VERB _VERB_,635690
_START_ _PRON_,634884
"_._ """,628741
"_._ ""_.",628741
_NOUN_ 在,628488
_NUM_ ),628354
_NUM_ )_.,628350
是_VERB _NOUN_,625871
_NOUN_ 在_ADP,612951
_ADP_ _PRON_,611078
与_CONJ _NOUN_,602265
_ADV_ 是,600159
_DET_ _NUM_,598871
( _NUM_,590231
_._ _PRT_,587843
(_. _NUM_,584203
_PRT_ 的,575014
_PRT_ 的_PRT,574998
_PRT_ .,569566
_PRT_ ._.,569523
",_. _CONJ_",567424
", _CONJ_",567424
_ADP_ _ADJ_,548720
_NOUN_ 上,538594
"_._ ,",538389
"_._ ,_.",538389
_ADV_ 是_VERB,536946
_NOUN_ 上_PRT,532071
_VERB_ _CONJ_,513641
", _ADJ_",508732
",_. _ADJ_",508732
_NUM_ .,505689
_NUM_ ._.,505149
_NOUN_ 等,501292
_NOUN_ 等_PRT,500838
_NOUN_ ·,500558
· _NOUN_,498415
_NOUN_ ·_NOUN,495771
·_NOUN _NOUN_,491653
""" _VERB_",490439
"""_. _VERB_",490436
不 _VERB_,483018
不_ADV _VERB_,482866
) _NOUN_,476892
)_. _NOUN_,473258
_PRON_ _NOUN_,470469
_VERB_ 在,460764
_ADP_ _DET_,454811
_NUM_ _VERB_,449199
_VERB_ 在_ADP,436246
_._ _DET_,427316
为 _NOUN_,426756
经济 _NOUN_,421883
经济_NOUN _NOUN_,421881
社会 _NOUN_,421058
社会_NOUN _NOUN_,421056
_._ 在,415162
_._ 在_ADP,413837
_NOUN_ ;_.,410767
_NOUN_ ;,410767
_NUM_ _ADJ_,408357
年 _NOUN_,397734
· ·,390477
_NOUN_ :,388998
_NOUN_ :_.,388791
_NUM_ _PRT_,388248
· ·_NOUN,387479
·_NOUN ·,385637
·_NOUN ·_NOUN,385631
)_. _._,382528
) _._,382528
""" ,",379917
"""_. ,",379747
"""_. ,_.",379747
""" ,_.",379747
一 _NUM_,377303
一_NUM _NUM_,377147
"的 ,",376825
"的 ,_.",376666
"的_PRT ,",376264
"的_PRT ,_.",376262
中国 _NOUN_,373658
中国_NOUN _NOUN_,373654
""" _PRT_",367910
"""_. _PRT_",367892
的 _VERB_,359785
的_PRT _VERB_,359736
", 在",351229
",_. 在",351080
",_. 在_ADP",350297
", 在_ADP",350297
地 _VERB_,347850
",_. _DET_",346746
", _DET_",346746
年_NOUN _NOUN_,344154
也 _VERB_,342996
也_ADV _VERB_,342989
"_PRT_ """,341733
"_PRT_ ""_.",341733
_ADV_ 在,336861
的 _NUM_,336630
的_PRT _NUM_,336630
_START_ 在,336392
地_PRT _VERB_,335579
_START_ 在_ADP,335560
和 _VERB_,331661
_CONJ_ _ADJ_,330807
_NOUN_ 为,329762
和_CONJ _VERB_,327265
", _NUM_",327210
",_. _NUM_",327201
了 _._,325107
了_PRT _._,324553
有 _NOUN_,321685
有_VERB _NOUN_,321513
_NOUN_ 发展,317418
_START_ _DET_,316824
_NOUN_ 对,314452
在 _VERB_,313405
_._ ._.,311947
_._ .,311947
_NOUN_ 月,310972
_NOUN_ 月_NOUN,310942
_NOUN_ 对_ADP,310465
_NOUN_ 工作,309662
_VERB_ 地,304294
_NOUN_ 工作_NOUN,303115
_ADV_ _PRON_,302388
_._ 的,301932
_._ 的_PRT,301930
所 _VERB_,298113
_NUM_ %,296934
_NUM_ %_NUM,296934
_VERB_ 地_PRT,296762
所_PRT _VERB_,296614
要 _VERB_,294309
要_VERB _VERB_,294255
_ADV_ _ADJ_,292040
_VERB_ 到,289696
_NOUN_ 管理,289481
_NOUN_ 管理_NOUN,287744
_VERB_ 到_VERB,285196
中 _VERB_,284739
等 _NOUN_,281254
_NUM_ 个,280049
_NUM_ 个_NUM,280048
中_PRT _VERB_,279881
_PRON_ _ADP_,278524
_VERB_ :_.,278285
_VERB_ :,278285
是 _ADV_,277556
_NOUN_ 发展_NOUN,277027
等_PRT _NOUN_,276486
第 _NUM_,274401
第_NUM _NUM_,274324
_START_ (,272407
_START_ (_.,272176
_PRON_ _._,271610
是_VERB _ADV_,271218
_X_ _NOUN_,271152
_NOUN_ 人,270907
是 _ADP_,270790
_NOUN_ 人_NOUN,270579
_PRT_ _DET_,269440
_NOUN_ 及,269341
_NOUN_ 及_CONJ,268265
中 _._,267297
", _._",267112
",_. _._",267112
管理 _NOUN_,265665
_ADV_ 在_ADP,264863
_._ 是,263524
_._ 是_VERB,263523
可以_VERB _VERB_,263060
可以 _VERB_,263060
_NOUN_ 为_VERB,262111
从 _NOUN_,260505
从_ADP _NOUN_,260381
发展 _NOUN_,259813
管理_NOUN _NOUN_,258400
为_VERB _NOUN_,257668
而 _VERB_,255367
就 _VERB_,255340
就_ADV _VERB_,255320
_ADV_ 有,254382
"_START_ """,253797
"_START_ ""_.",253587
_ADV_ 有_VERB,253139
这 _NUM_,253032
这_DET _NUM_,252898
是_VERB _ADP_,252763
企业_NOUN _NOUN_,250810
企业 _NOUN_,250810
中_PRT _._,249599
_VERB_ 和,247798
一个 _NOUN_,247134
_ADP_ _NUM_,247052
_START_ _ADJ_,246540
的 .,246289
的_PRT .,246218
的 ._.,246191
的_PRT ._.,246175
: _NOUN_,244115
:_. _NOUN_,243878
_NOUN_ 也,243870
_NOUN_ 也_ADV,242442
"的 """,241305
"的 ""_.",241242
个 _NOUN_,241184
"的_PRT """,241070
"的_PRT ""_.",241070
_NOUN_ 性,239826
""" 的",239643
""" 的_PRT",239565
"""_. 的",239547
"""_. 的_PRT",239547
_NOUN_ 性_NOUN,239293
人 _VERB_,238594
? _END_,238475
?_. _END_,238376
_NUM_ 的_PRT,238123
_NUM_ 的,238123
_NOUN_ 或,237953
人_NOUN _VERB_,237758
