ngram,freq
",",18828115
.,7767614
"""",4213864
),1529275
(,1508616
:,768384
;,648626
·,528727
%,328437
1,271607
?,257742
--,206180
2,204881
3,191146
2009,150051
4,137729
5,126615
_,125148
!,117886
10,111529
2010,94850
6,94305
20,91370
/,82986
7,77576
12,71742
8,71660
~,68180
2011,65199
9,64244
11,61200
],60791
',56431
10000yuan,55590
2008,55057
Enterprises,53504
[,53305
●,52384
-,50689
30,48158
100,47606
2012,45431
---,43165
15,42169
......,41978
】,40820
#,39934
2000,38577
【,37402
&,37190
2013,37020
2007,36751
=,35401
2005,34546
^,33693
|,33070
@,32628
50,32598
21,32186
2006,31764
19,31208
100.0,31091
16,31045
13,30839
14,30803
Manufacture,30601
...,29933
*,29348
18,29186
─,27290
60,26820
17,26649
25,26640
‧,25790
1000,25485
2004,25281
0,24958
80,24540
°,23145
2003,22643
①,22337
40,22331
Total,21843
90,21397
1978,21157
24,20974
2002,20327
2001,20213
22,20123
000000,19636
23,18656
×,18328
70,18314
26,17761
1980,17694
28,17597
Item,17254
+,17116
31,16932
27,16630
Products,16267
GDP,15781
$,15477
1999,15421
〔,15398
1990,15385
200,15169
1995,15034
1998,14925
29,14857
>,14199
2014,14182
②,14179
1997,13933
○,13682
2015,13081
500,13045
1979,12569
1996,12441
③,12010
Numberof,11942
1994,11464
........................,11455
•,11316
Industry,11239
5000,11220
1949,10978
....................................,10872
1993,10786
〕,10784
35,10699
1992,10690
.......................................,10607
.................................,10521
300,10401
Others,10189
...........................,9838
000,9802
1991,9748
Equipment,9713
State,9653
..........................................,9530
10000persons,9518
.............................................,9296
1981,9296
1985,9226
ICT,9168
................................................,9119
Region,9068
32,8993
10000tons,8957
..............................,8931
...................................................,8775
100.2,8711
10000,8684
45,8621
Grouped,8604
100.1,8466
100milionyuan,8449
.....................,8391
0.0,8364
36,8190
1989,8170
Wholesale,8054
Foreign,7946
34,7945
33,7894
1988,7839
Construction,7823
100.8,7766
Education,7645
101.0,7501
Colective,7478
1950,7338
38,7265
Other,7212
Miningand,7212
00,7197
Household,7170
37,7153
Hospitals,7075
......................................................,7056
1987,6987
150,6980
100.4,6977
120,6976
1986,6971
3000,6942
101.5,6912
4000,6812
400,6725
1984,6657
Fishery,6608
100.7,6593
............................................................,6555
Rural,6554
.........................................................,6459
1982,6432
100.3,6430
Value,6423
101.6,6421
65,6414
Share,6409
100.9,6398
1500,6387
Urban,6375
101.1,6358
101.4,6336
1956,6329
..................,6227
Domestic,6127
101.8,6086
42,6047
75,6016
Public,5988
Services,5980
55,5969
39,5945
100.6,5840
48,5812
101.2,5808
44,5797
OECD,5780
102.5,5736
102.2,5727
100.00,5717
43,5703
Production,5675
103.0,5636
102.0,5636
41,5633
1983,5630
46,5591
<,5540
102.1,5525
----,5517
□,5500
University,5486
④,5486
95,5482
1.5,5473
6000,5464
47,5411
Expenditure,5404
101.7,5381
600,5353
1965,5351
2016,5324
3G,5278
101.3,5262
1972,5256
Private,5204
102.6,5174
Income,5159
Households,5158
102.3,5125
101.9,5115
110,5112
Industrial,5109
Manufacturing,5080
1954,5063
...............................................................,5061
1200,4939
1976,4938
85,4912
..................................................................,4902
1.2,4895
100.5,4867
51,4864
Non,4855
Forestry,4851
103.9,4851
56,4806
104.3,4789
99,4759
Units,4748
2020,4744
103.4,4728
1959,4718
49,4717
52,4692
54,4688
104.0,4680
﹑,4645
103.3,4632
98,4618
...............,4616
64,4568
57,4543
800,4534
8000,4510
Institutions,4506
102.7,4501
1973,4498
53,4493
2.5,4487
58,4480
102.9,4454
104.8,4426
1977,4356
103.7,4349
Business,4335
1.1,4327
103.6,4314
IT,4272
........................................................................,4256
105.1,4245
104.1,4218
103.2,4200
1970,4176
1971,4167
1960,4166
K,4166
103.1,4163
Economic,4146
103.8,4127
104.2,4116
.....................................................................,4090
130,4082
105.0,4055
59,4046
99.9,4028
1.3,4027
􀆰,4022
105,4012
1974,4006
Water,4004
101,3999
1929,3998
104.6,3995
............,3994
■,3940
Population,3938
Number,3934
102.4,3925
140,3908
96,3908
97,3905
Health,3901
Husbandry,3900
1945,3894
Machinery,3893
Q,3886
77,3885
62,3884
1948,3879
1963,3872
72,3868
1958,3858
Limited,3856
2.1,3854
105.4,3853
1933,3853
★,3846
66,3843
104.4,3834
1957,3826
63,3818
2.2,3807
Medium,3804
68,3803
,3793
Male,3775
102,3768
105.6,3765
107,3757
Wholesaleand,3755
1951,3741
99.0,3738
103,3735
10000heads,3732
61,3731
106.0,3729
⑤,3722
106.2,3721
-----,3717
1946,3701
------,3695
180,3684
China,3674
Cooperative,3671
Social,3666
3.1,3666
Rate,3654
160,3645
Female,3637
67,3630
FixedAssets,3630
Food,3624
105.7,3615
78,3615
3.2,3614
Investment,3610
102.8,3603
104,3570
99.8,3567
Mining,3546
2500,3545
1969,3539
3.5,3530
106,3530
Revenue,3528
88,3518
76,3506
74,3500
108,3498
1975,3497
1.4,3493
Enterpriseswith,3485
7000,3483
