ngram,freq
_VERB_ . _END_,1131813203
_VERB_ ._. _END_,1131813203
_START_ _PRON_ _VERB_,502773700
"_VERB_ ,_. _CONJ_",387681154
"_VERB_ , _CONJ_",387681154
zu _VERB_ _._,255971580
zu_PRT _VERB_ _._,255730996
"_VERB_ ,_. _PRON_",248210188
"_VERB_ , _PRON_",248210188
"_VERB_ ,_. _VERB_",240993727
"_VERB_ , _VERB_",240993727
_START_ _NOUN_ _NOUN_,232749076
_START_ _DET_ _NOUN_,219707956
in_ADP _DET_ _NOUN_,208214597
in _DET_ _NOUN_,208214597
der _ADJ_ _NOUN_,200792877
der_DET _ADJ_ _NOUN_,200616530
die _ADJ_ _NOUN_,179863678
die_DET _ADJ_ _NOUN_,179487033
der _NOUN_ _._,167489713
der_DET _NOUN_ _._,166971110
der _NOUN_ _VERB_,164879058
der_DET _NOUN_ _VERB_,164304650
_START_ _NOUN_ _VERB_,150395643
_START_ _ADV_ _VERB_,148489079
die _NOUN_ _ADP_,138530566
die_DET _NOUN_ _ADP_,137597394
der _NOUN_ _ADP_,136901995
der_DET _NOUN_ _ADP_,136620109
zu _VERB_ .,130568702
zu _VERB_ ._.,130568702
zu_PRT _VERB_ .,130436610
zu_PRT _VERB_ ._.,130436610
_START_ _NOUN_ _._,127888234
die _NOUN_ _DET_,126849413
die_DET _NOUN_ _DET_,126722764
auf _DET_ _NOUN_,124347435
auf_ADP _DET_ _NOUN_,124347241
die _NOUN_ _VERB_,119502364
die_DET _NOUN_ _VERB_,118734951
die _NOUN_ _._,115937241
die_DET _NOUN_ _._,115430044
"_._ ""_. _END_",108580692
"_._ "" _END_",108580692
_START_ _VERB_ _PRON_,107607283
der _NOUN_ _DET_,102646623
der_DET _NOUN_ _DET_,102544218
_START_ Die _NOUN_,99584375
_START_ Die_DET _NOUN_,99584079
"zu _VERB_ ,_.",99119258
"zu _VERB_ ,",99119258
"zu_PRT _VERB_ ,_.",99031264
"zu_PRT _VERB_ ,",99031264
_START_ _CONJ_ _PRON_,97752384
_START_ «_NOUN _NOUN_,96805781
_START_ « _NOUN_,96805781
_._ ._. _END_,95888885
_._ . _END_,95888885
und _DET_ _NOUN_,92276228
und_CONJ _DET_ _NOUN_,92276228
in_ADP der _NOUN_,90925075
in der _NOUN_,90925075
in der_DET _NOUN_,90832213
in_ADP der_DET _NOUN_,90832213
den _ADJ_ _NOUN_,88783500
den_DET _ADJ_ _NOUN_,88779086
und _NOUN_ _._,87686080
und_CONJ _NOUN_ _._,87682198
"_VERB_ , dass",87549571
"_VERB_ ,_. dass",87549571
eine _ADJ_ _NOUN_,87389236
eine_DET _ADJ_ _NOUN_,87389167
"_VERB_ ,_. dass_CONJ",87182983
"_VERB_ , dass_CONJ",87182983
mit_ADP _DET_ _NOUN_,86373881
mit _DET_ _NOUN_,86373881
_START_ _ADP_ _DET_,86063422
_START_ _PRON_ _NOUN_,85757654
in _PRON_ _NOUN_,84692156
in_ADP _PRON_ _NOUN_,84692114
"_VERB_ ,_. _ADV_",84503014
"_VERB_ , _ADV_",84503014
_START_ _DET_ _ADJ_,84170941
_START_ Ich_PRON _VERB_,82803270
_START_ Ich _VERB_,82803270
_START_ Sie _VERB_,81724577
_START_ Sie_PRON _VERB_,81724577
und _VERB_ _PRON_,79365667
und_CONJ _VERB_ _PRON_,79364684
"der _NOUN_ ,",76558594
"der _NOUN_ ,_.",76558594
_START_ _ADP_ _NOUN_,76261733
"der_DET _NOUN_ ,_.",76217714
"der_DET _NOUN_ ,",76217714
und _ADJ_ _NOUN_,76116663
und_CONJ _ADJ_ _NOUN_,76116006
ein _ADJ_ _NOUN_,75925661
ein_DET _ADJ_ _NOUN_,75921598
_START_ Er _VERB_,75370287
_START_ Er_PRON _VERB_,75370287
_START_ _NOUN_ »,73665897
_START_ « »,73434231
_START_ «_NOUN »,73433320
» _PRON_ _VERB_,72546485
und _NOUN_ _VERB_,72327402
und_CONJ _NOUN_ _VERB_,72324765
"_VERB_ , _ADP_",72272239
"_VERB_ ,_. _ADP_",72272239
in _DET_ _ADJ_,71931408
in_ADP _DET_ _ADJ_,71931408
« _._ _VERB_,70270348
«_NOUN _._ _VERB_,70158430
"« , _VERB_",69715450
"« ,_. _VERB_",69715450
"«_NOUN ,_. _VERB_",69620010
"«_NOUN , _VERB_",69620010
"_START_ _NOUN_ ,",68937231
"_START_ _NOUN_ ,_.",68937231
den _NOUN_ _._,68626220
