ngram,freq
_VERB_ _._,2687090269
_VERB_ _PRON_,1519859172
"_VERB_ ,_.",1175297836
"_VERB_ ,",1175297836
_VERB_ .,1165287545
_VERB_ ._.,1165287524
der _NOUN_,821333673
der_DET _NOUN_,818612048
_VERB_ _VERB_,733522552
die _NOUN_,715169343
die_DET _NOUN_,710325392
_START_ _NOUN_,671994333
_START_ _PRON_,666176829
_VERB_ _DET_,520187420
_VERB_ _ADV_,448221854
_X_ _X_,430354403
_PRT_ _._,420192106
_VERB_ _ADP_,413679186
_PRT_ _VERB_,411035443
den _NOUN_,335678750
den_DET _NOUN_,335211192
_START_ _DET_,329680174
und _NOUN_,324528176
und_CONJ _NOUN_,324451466
zu _VERB_,319662342
zu_PRT _VERB_,319038027
_START_ _ADV_,310628168
in _DET_,291954519
in_ADP _DET_,291954519
_VERB_ _CONJ_,289673048
_VERB_ _NOUN_,284082575
_START_ _ADP_,269306205
und _VERB_,250561868
und_CONJ _VERB_,250537181
der _ADJ_,242122139
der_DET _ADJ_,238210132
die _ADJ_,226946085
_VERB_ _ADJ_,226640825
des _NOUN_,226339125
des_DET _NOUN_,225917332
_VERB_ und,225816838
_VERB_ und_CONJ,225816834
_START_ _CONJ_,223349785
die_DET _ADJ_,217754074
das _NOUN_,201294763
_VERB_ sich,201191081
_VERB_ sich_PRON,201191081
das_DET _NOUN_,199761618
_START_ «,195409164
_VERB_ die,194265837
_VERB_ die_DET,192749114
von _NOUN_,187447191
_PRT_ .,184781757
_PRT_ ._.,184781757
von_ADP _NOUN_,184433900
im _NOUN_,181632889
im_ADP _NOUN_,181631489
"_PRT_ ,",181088580
"_PRT_ ,_.",181088580
dem _NOUN_,179386764
dem_DET _NOUN_,178247025
_START_ «_NOUN,173655345
auf _DET_,171580811
auf_ADP _DET_,171580454
? _END_,168716776
?_. _END_,168710953
"_._ """,165037727
und _PRON_,160235786
und_CONJ _PRON_,160235732
_VERB_ sie_PRON,155739463
_VERB_ sie,155739463
_START_ _VERB_,154062497
"_._ ""_.",153608773
in _NOUN_,153231454
in_ADP _NOUN_,153183310
_START_ »,152286726
_START_ Die,146507933
_START_ _._,145408307
_VERB_ _PRT_,143973967
_START_ Die_DET,143703713
und_CONJ _DET_,142174287
und _DET_,142174287
_VERB_ er,141248611
_VERB_ er_PRON,141243481
Die _NOUN_,141202798
Die_DET _NOUN_,140913364
und _ADJ_,140607780
und_CONJ _ADJ_,140607092
_VERB_ es,136462031
_VERB_ es_PRON,136462030
in _PRON_,134809417
in_ADP _PRON_,134808149
Ich _VERB_,133295796
Ich_PRON _VERB_,132791402
_START_ _ADJ_,132321550
eine _NOUN_,130717004
eine_DET _NOUN_,130706477
_VERB_ ich_PRON,129898694
_VERB_ ich,129898694
mit_ADP _DET_,129258241
mit _DET_,129258241
ein _NOUN_,127632352
ein_DET _NOUN_,127606056
"_START_ """,123590637
in der,119663971
in_ADP der,119646034
_X_ _._,118698321
; _END_,115365142
;_. _END_,115364868
in_ADP der_DET,114994089
in der_DET,114994089
Sie _VERB_,114993748
Sie_PRON _VERB_,114993748
dass _PRON_,111821137
dass_CONJ _PRON_,110565603
sich _ADP_,110274999
sich_PRON _ADP_,110274880
: _NOUN_,109906894
:_. _NOUN_,109906894
« _NOUN_,109037187
«_NOUN _NOUN_,108134465
eine _ADJ_,107909733
eine_DET _ADJ_,107907497
den _ADJ_,107670650
den_DET _ADJ_,107608276
_PRON_ sich,104731573
_PRON_ sich_PRON,104731452
"_._ ,_.",103945151
"_._ ,",103945151
» _NOUN_,99507799
für_ADP _DET_,98270136
für _DET_,98270136
ein _ADJ_,96994217
ein_DET _ADJ_,96985963
_._ .,96972781
_._ ._.,96971753
_PRT_ _ADV_,94437445
_PRT_ _ADJ_,94170785
« _._,93411019
_VERB_ werden_VERB,92921551
_VERB_ werden,92921551
Er _VERB_,92671520
Er_PRON _VERB_,92665342
«_NOUN _._,92660891
» _PRON_,90331339
_START_ _NUM_,88684764
nicht_PRT _ADV_,88505292
nicht _ADV_,88505292
»_NOUN _NOUN_,86279412
_START_ Ich,86234758
_START_ Ich_PRON,86231050
_START_ Sie,83901326
_START_ Sie_PRON,83895300
nicht_PRT _VERB_,83355998
nicht _VERB_,83355998
und _ADP_,82848382
und_CONJ _ADP_,82843863
_VERB_ der,82266778
_START_ _X_,81595134
_VERB_ der_DET,81348786
die _PRON_,81103009
und _ADV_,80404156
und_CONJ _ADV_,80403956
_VERB_ das,79426363
an _DET_,79194561
an_ADP _DET_,79194304
mit _NOUN_,79135043
mit_ADP _NOUN_,79131403
ist_VERB _._,79131370
ist _._,79131370
Es _VERB_,79085372
Es_PRON _VERB_,78861903
_VERB_ ?_.,78732361
_VERB_ ?,78732361
"« ,",78593077
"« ,_.",78590464
"«_NOUN ,_.",78358214
"«_NOUN ,",78358214
« »,77852353
«_NOUN »,77841255
_START_ Er,77277290
_START_ Er_PRON,77269166
werden _._,77050663
werden_VERB _._,77050663
sie_PRON _VERB_,76889874
sie _VERB_,76889874
ich _VERB_,76540409
ich_PRON _VERB_,76540409
zur _NOUN_,74264097
zur_ADP _NOUN_,74263196
von_ADP _DET_,74174037
von _DET_,74174037
Der _NOUN_,74073655
mit _PRON_,73742266
mit_ADP _PRON_,73723846
Der_DET _NOUN_,73097185
als _NOUN_,72790632
sich _ADV_,72141614
sich_PRON _ADV_,72141614
_START_ Das,71141813
"_START_ ""_.",71057180
_PRON_ zu,70957609
einen _NOUN_,70859403
_START_ Der,70369961
_VERB_ in,70367741
_VERB_ in_ADP,70343816
_VERB_ Sie_PRON,70309485
_VERB_ Sie,70309485
einen_DET _NOUN_,70249188
einer _NOUN_,68866428
einer_DET _NOUN_,68862726
_START_ Der_DET,68317385
das _ADJ_,68282347
als_ADP _NOUN_,66450800
zum_ADP _NOUN_,66384127
zum _NOUN_,66384127
er _PRON_,65613000
er_PRON _PRON_,65612566
« »_NOUN,65097361
«_NOUN »_NOUN,65097092
ich _PRON_,64004010
ich_PRON _PRON_,64004010
sie _PRON_,63990149
sie_PRON _PRON_,63990149
_VERB_ nicht,63865758
_VERB_ nicht_PRT,63865653
das_DET _ADJ_,63563998
aus _DET_,63197100
aus_ADP _DET_,63197100
die_PRON _PRON_,62832134
des _ADJ_,62733919
des_DET _ADJ_,62733867
_PRON_ war,62625367
_PRON_ war_VERB,62624143
in den,62179674
in_ADP den,62173073
_VERB_ :_.,61997046
_VERB_ :,61997046
die _ADP_,61946753
_START_ Es,61880444
_START_ Es_PRON,61876200
in den_DET,61783454
in_ADP den_DET,61783454
wenn _PRON_,60408599
wenn_CONJ _PRON_,60407471
er _VERB_,59660451
er_PRON _VERB_,59660374
von _PRON_,59549828
von_ADP _PRON_,59548839
_PRT_ _ADP_,58679848
auf _PRON_,58373786
auf_ADP _PRON_,58368355
ist _DET_,57848642
ist_VERB _DET_,57848642
sie _ADP_,57630152
sie_PRON _ADP_,57630152
es _VERB_,57395544
es_PRON _VERB_,57395524
_VERB_ zu,57293194
_VERB_ das_DET,57044012
_START_ »_NOUN,56879192
_VERB_ ein,56719961
durch _DET_,56539293
durch_ADP _DET_,56539235
einem _NOUN_,55948767
einem_DET _NOUN_,55942506
war _._,55844200
war_VERB _._,55799095
so _ADJ_,55752607
so_ADV _ADJ_,55752607
über _DET_,55725611
über_ADP _DET_,55657045
nicht _ADJ_,55474749
mit _ADJ_,55257528
mit_ADP _ADJ_,55257107
_VERB_ ein_DET,55002938
nicht_PRT _ADJ_,54932207
es_PRON _ADV_,54318295
es _ADV_,54318295
_PRT_ _CONJ_,53954513
_PRON_ sie_PRON,53940344
_PRON_ sie,53940344
wie _PRON_,53337934
sie _ADV_,53330928
sie_PRON _ADV_,53330928
einer _ADJ_,52602200
einer_DET _ADJ_,52549808
ist _ADV_,52541572
ist_VERB _ADV_,52541572
ist_VERB _PRON_,52389354
ist _PRON_,52389354
seine _NOUN_,52379592
seine_PRON _NOUN_,52359758
nicht_PRT _ADP_,51694481
nicht _ADP_,51694481
in _ADJ_,51552930
in_ADP _ADJ_,51552438
sich _DET_,51489225
sich_PRON _DET_,51489214
auf die,51156506
auf_ADP die,51150833
nach _NOUN_,50972474
nach_ADP _NOUN_,50972065
für _PRON_,50943215
für_ADP _PRON_,50943195
nicht _._,50712076
nicht_PRT _._,50712075
S. _NUM_,50594484
S._NOUN _NUM_,50554939
_START_ In,50514516
_START_ In_ADP,50476159
»_VERB _PRON_,50423437
und die,50073845
und_CONJ die,50065152
auf die_DET,49861467
auf_ADP die_DET,49861317
ihre_PRON _NOUN_,49576706
ihre _NOUN_,49576706
dem _ADJ_,49475112
_VERB_ eine,49443805
dem_DET _ADJ_,49250995
für die,49169204
für_ADP die,49159712
_VERB_ eine_DET,48501079
_X_ -,48432679
und_CONJ die_DET,48016117
und die_DET,48016117
zu _NOUN_,47995755
_VERB_ wir,47991722
_VERB_ wir_PRON,47991722
zu_ADP _NOUN_,47991691
für_ADP die_DET,47724385
für die_DET,47724385
hatte _._,47526498
hatte_VERB _._,47526498
_X_ -_X,47481250
_PRON_ zu_PRT,47154684
_START_ Und,47005176
_START_ Und_CONJ,46995400
Das _VERB_,46967389
_PRT_ und_CONJ,46683036
_PRT_ und,46683036
Das_PRON _VERB_,46324153
_X_ _CONJ_,46179372
_START_ »_ADV,45951534
in die,45942357
in_ADP die,45936887
Die _ADJ_,45879572
Die_DET _ADJ_,45878848
an _PRON_,45833321
an_ADP _PRON_,45829848
die_PRON _ADP_,45800868
an _._,45769544
zu _DET_,45666969
zu_ADP _DET_,45625678
einen _ADJ_,45599890
an_PRT _._,45577348
einen_DET _ADJ_,45495769
das _VERB_,45006591
das_PRON _VERB_,45001214
in die_DET,44881856
in_ADP die_DET,44881856
sein _._,44709656
sein_VERB _._,44658918
_VERB_ den,44604757
auch_ADV _ADP_,44418718
auch _ADP_,44418718
_VERB_ den_DET,44387487
zu _PRON_,44076343
dieser _NOUN_,43699030
dieser_PRON _NOUN_,43699030
_VERB_ hatte_VERB,43221436
_VERB_ hatte,43221436
am _NOUN_,42867284
einem _ADJ_,42857729
einem_DET _ADJ_,42857612
am_ADP _NOUN_,42856301
als _PRON_,42565821
_VERB_ man,42518490
_VERB_ man_PRON,42517336
für _NOUN_,42413568
für_ADP _NOUN_,42393091
es _PRON_,42348149
es_PRON _PRON_,42348148
_VERB_ (,42318714
_VERB_ (_.,42303118
im _ADJ_,42252583
im_ADP _ADJ_,42252583
diese _NOUN_,42091294
diese_PRON _NOUN_,42091294
_PRON_ von,41951085
_PRON_ von_ADP,41950670
auf _NOUN_,41698265
zu_ADP _PRON_,41692588
auf_ADP _NOUN_,41690324
Das _NOUN_,41673890
bei_ADP _DET_,41541361
bei _DET_,41541361
ich _ADV_,41509346
ich_PRON _ADV_,41509346
um _DET_,41344962
_START_ Das_DET,41335650
so _VERB_,41256454
so_ADV _VERB_,41256454
Das_DET _NOUN_,41194721
werden .,41136327
werden ._.,41132262
werden_VERB ._.,41132262
werden_VERB .,41132262
mit dem,41051397
mit_ADP dem,41046684
war _PRON_,40988498
war_VERB _PRON_,40988199
wie_PRON _PRON_,40766129
_VERB_ auf,40596399
_VERB_ zu_PRT,40584890
er _ADP_,40488760
er_PRON _ADP_,40488629
hatte_VERB _PRON_,40436304
hatte _PRON_,40436304
_VERB_ mit,40421102
_VERB_ auch,40334384
_VERB_ auch_ADV,40334384
als _ADJ_,40327819
_VERB_ mit_ADP,39684902
er _ADV_,39341294
er_PRON _ADV_,39341263
dass _DET_,39191525
_VERB_ du,39085759
_VERB_ du_PRON,39080537
_VERB_ mich_PRON,39011002
_VERB_ mich,39011002
"ist ,",38312228
"ist_VERB ,_.",38309414
"ist_VERB ,",38309414
"ist ,_.",38309414
mit dem_DET,37701643
mit_ADP dem_DET,37701643
als_CONJ _PRON_,37514424
dass_CONJ _DET_,37449803
auch _DET_,37379403
auch_ADV _DET_,37379403
nach _DET_,37333489
nach_ADP _DET_,37333149
sich _ADJ_,37234232
sich_PRON _ADJ_,37234232
wie _DET_,36331727
_VERB_ mir,36292501
_VERB_ mir_PRON,36222281
als_ADP _ADJ_,36160690
_VERB_ --,36091909
_VERB_ --_.,36091865
oder _NOUN_,36067170
oder_CONJ _NOUN_,36040997
sind _._,36011585
sind_VERB _._,36011585
der _PRON_,35992377
_START_ Aber,35908179
_START_ Aber_CONJ,35820274
zu _ADJ_,35737075
haben _._,35398062
haben_VERB _._,35398062
was _PRON_,35322150
was_PRON _PRON_,35321952
_VERB_ wird_VERB,34983350
_VERB_ wird,34983350
_VERB_ ist,34963740
_VERB_ ist_VERB,34963740
daß _PRON_,34920941
daß_CONJ _PRON_,34920941
_X_ _NUM_,34886213
wird _._,34885685
wird_VERB _._,34885685
mit der,34695578
mit_ADP der,34692313
es _ADP_,34632623
es_PRON _ADP_,34632616
« _VERB_,34477229
seiner _NOUN_,34284852
seiner_PRON _NOUN_,34284852
«_NOUN _VERB_,34258753
_VERB_ auf_ADP,34220304
auf den,33155249
auf_ADP den,33152312
_VERB_ ;,33051771
_VERB_ ;_.,33051771
von der,33008677
von_ADP der,33005543
auf den_DET,32914099
auf_ADP den_DET,32914032
bei_ADP _NOUN_,32818117
bei _NOUN_,32818117
_VERB_ !,32742040
_VERB_ !_.,32742040
mit_ADP der_DET,32647614
mit der_DET,32647614
von _ADJ_,32569328
von_ADP _ADJ_,32567910
war _ADV_,32523306
war_VERB _ADV_,32523305
auf _._,32480646
die _ADV_,32474500
hat _._,32416796
hat_VERB _._,32416796
können _._,32310511
können_VERB _._,32310423
Wir _VERB_,32197804
auf_PRT _._,32143112
Wir_PRON _VERB_,32019216
:_. _._,31997676
: _._,31997676
von_ADP der_DET,31971156
von der_DET,31971156
hat_VERB _PRON_,31931771
hat _PRON_,31931771
_X_ und,31818680
_X_ und_CONJ,31818680
« _PRON_,31786650
sich _VERB_,31718785
sich_PRON _VERB_,31717471
sich _PRON_,31674341
sich_PRON _PRON_,31674339
_VERB_ Ich,31645755
_VERB_ Ich_PRON,31644763
um _PRON_,31626629
? _._,31619259
?_. _._,31619259
_VERB_ ihn,31541353
_VERB_ ihn_PRON,31541353
keine _NOUN_,31465647
keine_PRON _NOUN_,31465647
und der,31438820
und_CONJ der,31433420
"_X_ ,",31348466
"_X_ ,_.",31348466
_START_ »_VERB,31043081
_X_ _PRON_,30822545
_VERB_ von,30713906
_VERB_ von_ADP,30710678
diesem _NOUN_,30691869
diesem_PRON _NOUN_,30691869
an _NOUN_,30635781
an_ADP _NOUN_,30593071
vor _PRON_,30588934
vor_ADP _PRON_,30560832
und_CONJ der_DET,30457079
und der_DET,30457079
vom_ADP _NOUN_,30422944
vom _NOUN_,30422944
eines _NOUN_,30301845
eines_DET _NOUN_,30300027
: _DET_,30209505
:_. _DET_,30209505
auch _ADV_,30047382
auch_ADV _ADV_,30047382
der _ADP_,30038055
bei _PRON_,29822896
bei_ADP _PRON_,29822624
_START_ Das_PRON,29790597
ist .,29785670
ist_VERB .,29783658
ist_VERB ._.,29783657
ist ._.,29783657
sehr _ADJ_,29699059
sehr_ADV _ADJ_,29699059
aus _._,29583680
aber _ADV_,29504840
seinen _NOUN_,29408975
seinen_PRON _NOUN_,29408975
als _DET_,29370252
"? """,29354163
"? ""_.",29353853
"?_. """,29353853
"?_. ""_.",29353853
aus_PRT _._,29280322
er_PRON _DET_,28976507
er _DET_,28976507
dann _VERB_,28646178
dann_ADV _VERB_,28646178
ist_VERB _ADJ_,28343207
ist _ADJ_,28343207
ihrer _NOUN_,28248719
ihrer_PRON _NOUN_,28248719
werden_VERB _VERB_,28199844
werden _VERB_,28199844
: _PRON_,28131912
:_. _PRON_,28131912
_VERB_ hat_VERB,28043846
_VERB_ hat,28043846
aus dem,27884185
nur _ADP_,27882736
nur_ADV _ADP_,27882736
aus_ADP dem,27874799
"war ,",27874029
"war ,_.",27872736
"war_VERB ,_.",27844245
"war_VERB ,",27844245
aber _PRON_,27837844
sein _NOUN_,27573258
_PRON_ und,27476126
_PRON_ und_CONJ,27476107
noch _ADV_,27423895
über die,27372776
über_ADP die,27364276
sich _PRT_,27349657
sich_PRON _PRT_,27349566
_START_ Ein,27323191
ist _ADP_,27316488
ist_VERB _ADP_,27316488
auf dem,27300602
auf_ADP dem,27296381
_VERB_ war,27286241
noch_ADV _ADV_,27283610
_VERB_ war_VERB,27269795
_START_ Ein_DET,27256344
sie_PRON _DET_,27158869
sie _DET_,27158869
ihren_PRON _NOUN_,27133884
ihren _NOUN_,27133884
durch die,27123413
durch_ADP die,27120903
_VERB_ kann,27119498
_VERB_ kann_VERB,27119498
kann_VERB _PRON_,27077095
kann _PRON_,27077095
ich_PRON _ADP_,27004133
ich _ADP_,27004133
aus_ADP dem_DET,26980065
aus dem_DET,26980065
sein_PRON _NOUN_,26840698
meine _NOUN_,26815940
die _DET_,26774956
"_VERB_ """,26694350
über die_DET,26644574
meine_PRON _NOUN_,26642391
über_ADP die_DET,26640047
durch die_DET,26310297
durch_ADP die_DET,26310297
_VERB_ können,26301035
_VERB_ können_VERB,26299663
"werden ,",26270290
"werden_VERB ,",26267577
"werden_VERB ,_.",26267577
"werden ,_.",26267577
auf_ADP dem_DET,26139197
auf dem_DET,26139197
auf der,26069180
die_PRON _DET_,26063885
auf_ADP der,26063073
der_PRON _PRON_,25992662
kann _._,25903503
kann_VERB _._,25903503
sie _ADJ_,25554308
sie_PRON _ADJ_,25554308
war _DET_,25512349
war_VERB _DET_,25512349
_X_ _NOUN_,25505954
wie_CONJ _DET_,25484816
_PRT_ mehr,25457697
um_ADP _DET_,25453749
» Ich,25413768
» Ich_PRON,25377506
aus _NOUN_,25302444
aus_ADP _NOUN_,25297520
_PRT_ mehr_ADV,25284511
_VERB_ ihr,25250909
_VERB_ ihr_PRON,25250909
nicht mehr,25162390
nicht_PRT mehr,25161030
": """,25158896
":_. """,25154911
": ""_.",25153529
":_. ""_.",25153529
»_VERB Ich,25144366
»_VERB Ich_PRON,25144364
auf der_DET,25024535
auf_ADP der_DET,25024534
nicht mehr_ADV,25002280
nicht_PRT mehr_ADV,25002280
durch _NOUN_,24650484
durch_ADP _NOUN_,24650452
_VERB_ _NUM_,24525562
"_VERB_ ""_.",24503291
_START_ Als,24497115
_._ Die,24469935
In _DET_,24423922
nur_ADV _DET_,24376685
nur _DET_,24376685
» _ADV_,24350782
In_ADP _DET_,24348468
an der,24291471
an_ADP der,24283758
Sie_PRON _PRON_,24208466
Sie _PRON_,24208466
