ngram,freq
handelt es sich um,1172716
auf der anderen Seite,1092947
"davon aus , dass",922796
im Hinblick auf die,778353
in den letzten Jahren,751336
in Bezug auf die,742302
es sich um eine,717250
"die Tatsache , dass",704123
GmbH & Co. KG,702902
"darauf hin , dass",701265
"die Frage , ob",699135
auf den ersten Blick,637213
nicht in der Lage,561965
Es tut mir leid,561640
"Ich weiß , dass",556511
auf der Suche nach,548741
"das Gefühl , dass",519136
zuckte mit den Schultern,518395
"ist , dass die",515846
Auf der anderen Seite,503519
"Co. KG , Göttingen",498582
Es handelt sich um,492243
so schnell wie möglich,479705
"so aus , als",471997
Vandenhoeck & Ruprecht GmbH,466898
Ruprecht GmbH & Co.,466217
"von dem , was",459834
in der Nähe des,457389
dass es sich um,453153
Ich weiß es nicht,446736
im Zusammenhang mit der,428640
"werden , dass die",427830
"weiß nicht , ob",422377
"wusste , dass er",420851
"weiß nicht , was",412235
es sich um einen,408475
"nicht , dass ich",394015
drehte sich um und,393426
"das , was ich",390578
"nicht « , sagte",384182
"das , was sie",380543
"das , was er",379452
"der Tatsache , dass",378433
"glaube nicht , dass",375636
auf der einen Seite,371097
in der Mitte des,369281
"Ich glaube , ich",367846
die Frage nach der,367275
"nicht , was ich",363957
sich auf den Weg,360275
"nicht sicher , ob",358724
"Es war , als",358679
stellt sich die Frage,356435
in der Nähe der,355334
"wusste , dass sie",353498
"nicht , dass sie",349000
Geschäftsbetrieb : Herstellung und,346324
in der Nähe von,345175
dass es sich bei,342979
es sich um ein,342801
"dafür sorgen , dass",341210
diese Publikation in der,341174
"nicht , dass er",340141
verzeichnet diese Publikation in,339970
im Laufe der Zeit,338898
in den meisten Fällen,338536
Publikation in der Deutschen,337246
"Zeit , in der",337020
Daten sind im Internet,335095
"ich weiß , dass",333317
sind im Internet über,329693
"nicht , dass du",325396
in der Deutschen Nationalbibliografie,323027
bibliografische Daten sind im,322382
in der Lage ist,320066
"den Fall , dass",318491
von Zeit zu Zeit,316670
detaillierte bibliografische Daten sind,314820
"die Frage , wie",310434
"den Eindruck , dass",304653
"wird deutlich , dass",304428
"Tag , an dem",300493
"davon ausgehen , dass",297793
"weiß nicht , wie",297629
"Das bedeutet , dass",297189
die Art und Weise,296572
"wusste nicht , was",287433
"besteht darin , dass",286472
mit Blick auf die,285170
ganz und gar nicht,281578
in der Regel nicht,279828
Abs. 1 Satz 1,279808
in der Lage sein,277966
"alles , was ich",277649
"nicht , dass es",275923
der anderen Seite des,275795
"zu wissen , dass",274760
auf dem Gebiet der,272347
Bibliografische Information der Deutschen,271599
"zu sein , und",270767
Information der Deutschen Nationalbibliothek,268955
die Frage nach dem,266541
"für das , was",265403
"zu sagen , dass",265110
die Tür hinter sich,264495
schüttelte den Kopf und,264155
"Er wusste , dass",264071
im Gegensatz zu den,263898
es sich bei der,262007
"zeigt sich , dass",261565
"er wusste , dass",260366
"es sein , dass",258241
"war klar , dass",257904
vor allem in der,257418
in der Lage sind,257330
in der Bundesrepublik Deutschland,255432
die sich in der,255183
"der Meinung , dass",254305
"Ich wusste , dass",253875
"davon überzeugt , dass",251464
"fragte sich , ob",251433
"nicht , was sie",250981
im Vergleich zu den,250892
"zu beachten , dass",249341
und schüttelte den Kopf,249328
"ist es , die",247888
"wusste , dass es",247391
schon lange nicht mehr,247022
Er schüttelte den Kopf,246721
vor dem Hintergrund der,246549
"so , als ob",244268
"sah aus , als",243764
schloss die Augen und,243393
auf der Ebene der,243266
"war , dass er",243142
"Ja , das ist",243123
"nicht , was er",242715
es sich um die,241942
"aus , dass die",241870
"Ort , an dem",241577
"ich , dass ich",240575
es sich dabei um,239833
"und Weise , wie",239386
"zu sehen , wie",238756
"dafür , dass die",237962
"auf das , was",237425
"davon auszugehen , dass",237309
"ist , dass sie",236998
der zweiten Hälfte des,234071
"werden , wenn die",234055
"Ja « , sagte",232992
"der Mann , der",232804
"das , was wir",232552
"ein Mann , der",232263
Sie schüttelte den Kopf,232246
"ist , dass der",231960
"war , dass sie",231677
einen Blick auf die,231026
in Abhängigkeit von der,230577
im Zusammenhang mit dem,230379
handelt es sich bei,229623
Abs. 1 S. 1,229480
"dazu führen , dass",227494
auf dem Weg zu,227440
mitten in der Nacht,226423
"alles , was er",225580
"a. O. , S.",224710
"nicht , dass die",224336
"die Gefahr , dass",222555
"sagen , dass ich",221383
es sich bei den,221200
geht es um die,219704
"sein , dass die",219581
wenn es sich um,217866
"dann , wenn die",217137
"anderes übrig , als",216756
Die Deutsche Nationalbibliothek verzeichnet,215975
Nationalbibliothek verzeichnet diese Publikation,215942
"so lange , bis",215844
"darauf hingewiesen , dass",215783
"nicht , wie ich",215577
in den letzten Tagen,215229
nicht aus den Augen,215216
Deutsche Nationalbibliothek verzeichnet diese,215115
"mit dem , was",214712
Dabei handelt es sich,214471
"Die Tatsache , dass",213401
"stellte fest , dass",212831
"auch dann , wenn",212656
handelte es sich um,212450
"weiß , dass ich",212033
"nicht , ob ich",211861
ob es sich um,211644
"Nein « , sagte",210794
Hand auf die Schulter,210156
"so sehr , dass",210099
