ngram,freq
z. B.,13443531
Abs. 1,4290444
d. h.,4074215
u. a.,2945239
Abs. 2,2778633
vgl. auch,1556142
Abs. 3,1448111
Satz 1,1311994
wie z.,1298436
vgl. dazu,1128593
S. 1,1036278
Nr. 1,968547
des 19.,908491
Absatz 1,874735
in Abb.,872312
Satz 2,861537
B. die,849607
Prof. Dr.,834806
bzw. die,818163
bzw. der,807218
geht 's,794257
Co. KG,764880
Frankfurt a.,754602
a. M.,753589
vgl. ebd.,720439
Nr. 2,710363
vgl. hierzu,709901
und 2,699165
gibt 's,683441
S. 2,671828
Abs. 4,665972
des 20.,664280
wie z.B.,660688
v. Chr.,649800
wie Anm.,648177
B. bei,631745
a. a.,618154
B. in,602697
a. O.,590472
sich selbst.,564079
Bd. 1,560649
hier S.,551753
v. a.,550964
im 19.,544695
