ngram,freq
"das , was",3870976
"nicht , dass",3669162
in der Regel,3519309
"ist , dass",3432837
es sich um,3066981
sich in der,2939001
und in der,2541928
in der Lage,2540404
sich auf die,2533178
in der Nähe,2348768
handelt es sich,2342488
die in der,2337951
"alles , was",2322280
in der Hand,2297291
schüttelte den Kopf,2225205
"wusste , dass",2186316
"sein , dass",2164185
"werden , dass",2086538
im Rahmen der,2077519
in den letzten,2061904
"nicht , was",2045092
in Bezug auf,2011517
sich in den,2008372
"werden , die",1990825
"Menschen , die",1984027
auch in der,1944935
"dafür , dass",1854675
"Mann , der",1843066
der anderen Seite,1826216
"nicht , wie",1792234
im Hinblick auf,1782337
sich auf den,1761775
hin und her,1720662
in die Augen,1704168
dass sie sich,1699729
"dem , was",1699020
zum ersten Mal,1656974
Ich weiß nicht,1630107
"aus , dass",1603140
Es war ein,1595240
"war , dass",1589789
"werden , wenn",1565067
"war , und",1557317
"dann , wenn",1553971
"klar , dass",1543844
auf dem Weg,1528476
nicht in der,1527812
dass er sich,1520078
"sagen , dass",1515350
mehr oder weniger,1512765
"daran , dass",1505859
in erster Linie,1503910
"ich , dass",1498963
"aus , als",1496870
Blick auf die,1496125
"weiß , dass",1493005
"an , dass",1479539
nicht nur die,1478058
"hatte , und",1472777
"darauf , dass",1463745
und / oder,1457575
"ist , die",1454747
sie in der,1424511
dass es sich,1421082
"sicher , dass",1415201
"ist , und",1409362
auf den Boden,1406148
"fest , dass",1405611
"an , die",1405587
auf diese Weise,1403833
im Bereich der,1396111
nach wie vor,1391547
und vor allem,1385146
sich mit der,1381667
"Frau , die",1381600
auch für die,1375603
"Tatsache , dass",1371090
an dieser Stelle,1369431
auf dem Boden,1362864
und in den,1361680
im Zusammenhang mit,1346249
auf der anderen,1342567
in der Mitte,1339933
auf den Weg,1322770
in der Stadt,1309061
sich mit dem,1302598
es in der,1292232
wie z. B.,1289759
die sich in,1284055
"so , als",1283034
dass sich die,1278213
"hatte , war",1263503
die in den,1248611
vor allem die,1232263
"war , als",1229551
in Form von,1219931
auf den Tisch,1217348
in diesem Fall,1213037
"auch , dass",1205373
Art und Weise,1200785
in die Hand,1200185
"wissen , dass",1193909
in der Praxis,1189484
in der Nacht,1185914
ist in der,1181643
Es handelt sich,1176318
"gesagt , dass",1166566
es sich bei,1162339
"sich , dass",1154502
in der Welt,1153654
vor sich hin,1152593
den Kopf und,1149349
"werden , um",1142220
"sein , wenn",1139410
"Frage , ob",1137801
"Ja , das",1134166
in diesem Zusammenhang,1125238
sie in den,1121990
"an , als",1114277
die ganze Zeit,1104664
sie sich in,1099941
"auf , die",1096951
sich an den,1089569
die für die,1086304
"sein , die",1071000
Bezug auf die,1070759
im Gegensatz zu,1069471
in der Tat,1068384
sich in die,1065717
Frankfurt am Main,1062682
"ist , daß",1053757
"Ja , ich",1051277
"nicht , ob",1049362
der in der,1043586
sich um eine,1042280
Hinblick auf die,1041968
"darin , dass",1041639
im Vergleich zu,1039475
"ist , wenn",1030652
so gut wie,1028072
er sich in,1017840
"sind , die",1017384
von Anfang an,1016353
auf der Straße,1013279
er in der,1006390
"so , dass",1001763
sie in die,993166
im Sinne des,992713
Es ist ein,991313
"an , und",987477
bis in die,986771
"ist , so",984307
"ist , wie",980518
"so , wie",978604
"wissen , was",977786
"auf , dass",970722
in der Luft,968191
"auf , und",965544
"deutlich , dass",965070
und für die,964760
in den USA,964329
sich an die,963339
die Frage nach,963181
in der Schule,958769
gar nicht mehr,954987
in die Höhe,953248
auf jeden Fall,949233
sich um und,945482
die von der,943704
"nur , dass",937918
"war , die",935884
"er , dass",935881
die Augen und,934433
"werden , und",933057
in dem die,929058
sie sich nicht,927985
dass ich mich,927139
