ngram,freq
",",2057902018
.,1475414081
-,308877584
--,265004515
:,158118207
),150030785
(,146386451
',127515787
«,127205701
»,125744026
?,112490361
;,87433757
!,83465760
...,74910460
l,73554317
d,53510012
1,26588686
t,23794789
2,21720480
p,21549828
"""",21338341
/,17974331
[,16700033
],16407079
Paris,15601661
3,15352695
n,13324406
e,13108001
•,12920500
%,11895060
4,11815254
5,10415976
M.,9978084
s,8501389
6,8081901
10,8074814
°,8060746
Jean,7844703
€,6885958
7,6770925
o,6757957
i,6740733
_,6537582
8,6476778
c,6446557
15,5830170
20,5826560
000,5715984
DE,5645920
9,5582198
m,5474430
b,5420427
12,5291204
*,5068236
&,4879390
30,4842023
11,4737715
II,4396156
14,4226540
13,4216008
+,4081513
L.,4005630
16,3965215
18,3943545
25,3942296
=,3899752
17,3687674
Marie,3687243
Louis,3670964
v,3606371
Paul,3554610
,3520071
LA,3499258
$,3456450
C.,3405998
A.,3352718
g,3341060
✆,3334037
21,3280111
22,3255637
19,3254794
p.,3249644
24,3204140
h,3189416
r,3094872
2010,3040609
23,3030275
J.,3005473
50,2868100
Mme,2840330
D.,2827083
2009,2814613
Jacques,2812795
2008,2792747
François,2784888
Charles,2750117
x,2717985
f,2701868
LE,2692534
26,2691921
0,2687152
28,2667422
2011,2630761
27,2616978
2007,2582218
R.,2576165
III,2547468
Jésus,2544486
40,2542745
100,2435142
2012,2432857
2005,2430463
2006,2415660
29,2401782
Michel,2349091
j,2322970
2000,2319662
31,2260052
2004,2240728
Christ,2212819
|,2105175
2013,2077822
v.,2064268
2003,2058133
ET,2013753
cf.,2011194
2002,2007067
B.,1966146
©,1917970
2001,1914276
`,1894566
Rome,1892780
IV,1888010
60,1885008
2014,1883666
>,1870495
,1854840
35,1824450
Philippe,1819514
,1797078
Henri,1775470
Robert,1767628
David,1720358
G.,1700873
John,1700431
{,1695066
§,1688611
York,1685024
1999,1684444
S.,1680954
45,1673598
2015,1643079
1990,1630614
E.,1624611
LES,1614680
80,1605794
},1600493
1er,1589884
u,1586216
1998,1581740
DES,1579725
DU,1569674
32,1546715
Etat,1546494
33,1529852
F.,1505119
1997,1499979
Thomas,1467666
#,1450848
Joseph,1449232
,1441127
1996,1438138
70,1436699
1995,1421572
Claude,1404230
***,1398020
Georges,1391910
■,1382568
34,1379032
200,1370358
500,1355134
36,1354136
1994,1346659
2016,1334983
1992,1316261
90,1313675
André,1285817
1993,1275512
38,1258079
,1256750
37,1242421
Martin,1239865
42,1234926
Marc,1224473
,1217823
w,1201623
1980,1200950
1991,1181970
39,1176820
@,1170865
H.,1170863
Anne,1169316
41,1161510
Bull,1160384
Nicolas,1155037
Bernard,1138285
43,1129434
44,1128003
55,1124100
48,1109391
Antoine,1100842
Simon,1096335
CHAPITRE,1088550
47,1086294
75,1069854
1989,1069097
k,1059590
65,1057079
46,1052151
1970,1046282
·,1041626
Richard,1035784
04,1034151
Victor,1021231
Daniel,1016562
Rousseau,1007517
,1006576
49,991171
ȱ,989469
,987084
Jeanne,986110
..,985941
San,976507
Jack,963707
Napoléon,961648
XIX,958658
James,958125
53,956071
51,950869
Editions,950558
<,949967
dir.,948584
,945076
52,944801
I.,941255
Catherine,935092
2017,929242
Alexandre,924126
10h,922705
1988,920432
Etats,918521
Maurice,916700
56,913258
Gallimard,911945
Lyon,911633
300,906945
art.,902748
VI,898895
1985,896160
54,896027
GH,895041
ISBN,893445
1960,892050
1986,886506
Press,886439
Alain,882483
150,878277
,877813
Max,865805
68,865105
1987,859104
CE,851062
Guillaume,847291
57,840366
Québec,839179
62,838080
58,837381
George,833560
Sophie,832353
59,829273
61,828965
º,826998
Henry,823648
66,810992
Adam,805532
n.,805306
1984,802007
64,797977
Albert,797176
....,796835
William,796760
19h,791017
63,787552
Berlin,787507
Laurent,785752
Jules,783212
02,783121
67,783027
,782359
ô,781049
05,780184
85,779849
01,778517
René,776066
1982,770766
Freud,770288
Luc,769683
q,769636
95,769037
03,767465
Anna,765171
Julien,762790
Louise,762006
T.,759646
18h,757610
72,757451
9h,756955
OCDE,754613
,754428
14h,754050
University,753134
Maria,752529
1983,751894
mer.,750490
1981,745764
Vincent,741796
XIV,733364
,733301
VII,732784
Alex,730088
Marcel,730002
EN,727963
,725874
,724894
,719088
Copyright,716573
Gabriel,715927
77,711428
1979,709333
73,709259
120,708643
1975,707171
69,705979
Peter,705800
71,705296
↑,703895
Gaulle,702245
XVI,700056
Jérusalem,695805
,695474
XVIII,695385
×,694178
400,691830
Michael,686338
Hugo,686227
78,685922
Marseille,684816
Sarah,684597
,681733
74,681175
76,677900
1978,676433
99,675128
Tom,673952
89,671018
88,665419
JCP,663979
Léon,662818
1968,658160
,657541
Arvensa,656405
81,655835
82,650217
79,649841
,647995
12h,646717
Patrick,645689
Christian,645567
Frédéric,645221
1945,643777
1977,640973
Emma,640131
Alice,638973
Genève,638491
Roger,633702
92,631549
83,628361
87,627982
Hélène,626486
1950,623579
1973,622488
z,621399
98,620521
84,619109
1976,618886
93,618508
US,617348
250,613034
1972,612709
86,612440
1974,611752
Mary,610745
Denis,609970
VIII,608550
1940,607674
XX,605108
91,603184
96,597627
94,594117
XIXe,594004
Mlle,593671
Dominique,586810
janv.,586779
\,586458
Jacob,585555
Arthur,584436
Pascal,584286
17h,579589
,578650
◗,573698
97,573424
W.,572399
Gérard,563936
1967,563549
UN,560387
Camille,559884
1971,559271
06,558818
XIII,556755
é,554395
Charlotte,550773
Marguerite,549962
2018,549144
1969,548638
→,548020
2e,547447
Madeleine,547268
Guy,544910
J.-C.,542372
XII,541543
XV,541005
,538569
Washington,537691
OK,536765
®,535636
nov.,534172
Toulouse,533303
1958,533090
Samuel,533050
IX,532582
,532457
,531930
,531695
,531591
PUF,531249
Hitler,531181
¶,525777
,523599
Florence,522344
Yves,521094
600,520077
oct.,519866
AU,519694
Julie,517578
K.,517460
110,516979
Seine,516441
1965,516077
Isabelle,515552
►,515361
XVII,513178
1962,512785
1966,512611
