ngram,freq
t - il,10905618
peut - être,10736579
t - elle,6504923
lui - même,5429480
est - ce,3976112
à - dire,3876692
dit - il,3825955
celui - ci,3531136
celle - ci,3028576
elle - même,2796381
au - dessus,2670828
dit - elle,2443822
a - t,2377039
au - delà,2317266
États - Unis,1801105
rendez - vous,1657990
est - il,1599379
après - midi,1521678
demanda - t,1503259
eux - mêmes,1378609
là - bas,1369219
moi - même,1312671
dis - je,1298135
ceux - ci,1143791
peut -- être,1010826
avait - il,1002995
avez - vous,958343
à - vis,956119
vis - à,955680
par - dessus,934520
ai - je,921327
grand - mère,894912
grand - père,827581
et / ou,822406
faut - il,787148
celles - ci,781308
t - on,768115
t -- il,727754
week - end,723796
jour - là,713156
murmura - t,710639
as - tu,710374
voulez - vous,690678
jusque - là,687439
soi - même,673346
de 10h à,641387
bien - être,637457
est - elle,627061
ajouta - t,626944
moment - là,624275
peut - on,603909
répondit - il,603310
grand - chose,590655
avait - elle,585695
lui -- même,584004
quelques - uns,581420
celui - là,566912
répondit - elle,559831
veux - tu,557286
êtes - vous,533063
à -- dire,519841
de 9h à,516892
était - ce,507407
dix - huit,506620
était - il,482369
l' article L.,479209
serait - ce,467482
ci - dessus,454320
elles - mêmes,450773
de 14h à,443501
demi - heure,441036
sont - ils,440762
es - tu,440169
dis - moi,438258
puis - je,436508
vingt - cinq,435240
centre - ville,430125
vous - même,428444
suis - je,414985
soir - là,402982
t -- elle,394395
quatre - vingt,393148
fois - ci,385651
là - dessus,384547
vingt - quatre,372583
savoir - faire,369269
rez - de,367782
nous - mêmes,364016
de - chaussée,362412
peut - il,361689
ceux - là,360392
Jean - Pierre,352737
Etats - Unis,352158
celui -- ci,344284
semble - t,341265
celle - là,339448
Grande - Bretagne,337757
va - t,336850
aurait - il,332684
dix - sept,331338
laisse - moi,327748
Notre - Dame,324732
fit - il,323080
Jésus - Christ,322460
savez - vous,322437
là - haut,320485
Royaume - Uni,319211
ci - dessous,305937
disait - il,301109
celle -- ci,301083
de « l',300081
au -- delà,298855
elle -- même,298820
serait - il,298060
au -- dessus,297566
demandai - je,295753
au - dessous,295097
laissez - moi,292960
États -- Unis,289931
Pays - Bas,288838
et de 14h,288457
déclara - t,285528
toi - même,282452
lança - t,277570
Jean - Paul,276789
est -- ce,276480
pouvez - vous,275216
ont - ils,273601
n ° 1,273409
pensez - vous,273267
dites - moi,269416
dit -- il,267720
sous - sol,265273
pouvait - il,264960
soixante - dix,264010
passe - t,262297
là - dedans,259148
dit - on,258556
quelques - unes,258221
était - elle,256151
sur - le,255773
L. n o,254606
que « la,254242
répliqua - t,253877
état - major,253805
demande - t,251795
demi - tour,251737
reprit - il,245046
fait - il,242435
répondis - je,242069
le - champ,241897
répéta - t,239289
le 1 er,237959
à 12h et,237889
voyez - vous,237051
fit - elle,236965
sais - tu,236365
temps - là,231147
grands - parents,229000
vas - y,228870
que « le,227547
pensa - t,224408
songea - t,221101
petit - fils,219671
de M. de,219331
cria - t,219010
dois - je,218815
vas - tu,218288
Jean - Baptiste,217642
Jean - Jacques,215316
des années 1980,213517
de 8h à,213369
