ngram,freq
est - ce que,1912832
au - dessus de,1467988
au - delà de,1012934
t - il en,989182
t - elle en,755523
ce jour - là,711173
aux États - Unis,707996
dit - il en,676232
l' après - midi,671165
ce moment - là,621941
peut - être que,615486
peut - être pas,614861
les États - Unis,499558
de lui - même,492349
dit - elle en,488756
et peut - être,483733
à - vis de,468624
des États - Unis,445862
au - dessus du,437084
que celui - ci,436743
de celle - ci,414901
t - il à,405296
ce soir - là,401718
de celui - ci,394735
au - delà des,390457
pas grand - chose,384684
cette fois - ci,384652
t - il d',383441
d' elle - même,382998
t - il pas,375466
le week - end,367930
une demi - heure,365552
ne serait - ce,353354
peut - être un,352324
que celle - ci,333352
y a - t,332943
peut - être même,325803
au - dessus des,315645
au - delà du,314486
et de 14h à,286996
est peut - être,286111
t - il avec,275985
à lui - même,275974
t - elle d',269198
se passe - t,249461
celle - ci est,249430
peut - être le,247670
dis - je en,245217
au - dessus d',240614
ma grand - mère,236767
à - dire de,235998
ou peut - être,234487
sur lui - même,233687
t - il de,232415
à 12h et de,231642
un rendez - vous,231068
lui - même et,227507
celui - ci est,226852
sa grand - mère,226487
que voulez - vous,225809
peut - être à,224424
MARCHANDISES : ( 1,222494
t - elle avec,221299
à - dire la,220280
a peut - être,218679
à - vis des,218235
ce temps - là,215366
t - elle à,215248
d' après - midi,215111
en lui - même,213114
mon grand - père,211038
dix - huit ans,209128
peut - être la,208787
cet après - midi,208383
lui dis - je,206879
son grand - père,206164
lui dit - il,205971
mais peut - être,202985
samedi de 10h à,202123
peut - être une,201353
à - dire que,199425
me dit - il,197894
au rez - de,195465
dit - il d',192633
serait - ce que,190480
vingt - quatre heures,190363
que veux - tu,186259
peut - être de,185450
cette nuit - là,185352
à - dire le,185116
vingt - cinq ans,184915
la Grande - Bretagne,184857
du centre - ville,184483
à - dire à,184047
d' eux - mêmes,183681
de l' article L.,183470
peut - être plus,183217
rendez - vous avec,175042
sur elle - même,172439
se dit - il,167325
le bien - être,164463
dit - il à,163358
au -- dessus de,158807
dix - sept ans,157646
États - Unis et,156550
pourquoi est - ce,156305
par - dessus son,155779
en elle - même,155677
samedi de 9h à,153385
à 12h30 et de,152763
peut - être aussi,152470
par - dessus le,149705
peut - être l',148812
que ceux - ci,148638
pour lui - même,148237
t - elle pas,147838
était peut - être,147284
par lui - même,145978
de 14h à 18h,145801
celui - ci ne,144934
à elle - même,142626
à - dire l',142265
avait peut - être,141576
de moi - même,141535
au rendez - vous,141106
à - dire les,140881
toujours est - il,140773
bien au - delà,140715
au - dessous de,139742
t - il dit,138851
t - il un,138340
dit - elle d',137932
peut - être parce,134768
encore faut - il,134689
l' au - delà,133850
est -- ce que,133315
de 14h à 19h,132553
au samedi de 10h,132114
se dit - elle,132023
lui demanda - t,131617
de bien - être,131374
voulez - vous que,131244
lui dit - elle,131006
dit - il avec,130703
qui est - ce,129751
celle - ci ne,129638
à l' article L.,129597
ce matin - là,129576
aux Etats - Unis,129045
de soi - même,128834
ces gens - là,128300
au -- delà de,127306
peut - être en,127234
celui - ci se,127116
à mi - chemin,126929
veux - tu que,126283
quelques - uns de,124777
de ceux - ci,124617
peut - être était,124069
elle - même et,121838
peut - être pour,121677
répondit - il en,120244
dans les années 1970,119481
à - vis du,119478
ai - je dit,119399
à - dire des,118437
par - dessus tout,117459
cette année - là,116764
répondit - elle en,116411
t - il dans,116190
grand - chose à,115727
à - dire un,115270
le centre - ville,114338
à - dire une,114230
