ngram,freq
.,4164791905
",",3640256813
"""",2188652438
a,1292660699
I,1176779607
',644540365
?,465813877
-,369212840
!,155703522
;,124760170
--,103899203
...,81395445
:,67642827
s,44458808
),31380480
(,31055662
Mr.,24741918
Mrs.,13454836
Chapter,12983205
d,11921373
in.,11685518
_,11064230
John,10791941
Jack,10241743
No.,8493287
Sam,7346346
Mr,7330878
m,7249319
Mary,6878516
t,6759604
THE,6703292
Tom,6627958
CHAPTER,6515998
London,6422638
James,6244690
Dr.,5977062
David,5884177
....,5823641
George,5369318
o,5352475
],5294745
Alex,5271532
Michael,5246654
Ben,5222677
[,5143934
Peter,5119260
Joe,5096911
Sarah,5058979
Henry,4958101
York,4942326
Paul,4929329
1,4806119
Jake,4703375
Mrs,4657529
/,4654950
Christmas,4551849
Kate,4495187
Nick,4392215
Max,4172616
Adam,4165826
e,4165560
Charlie,4130179
Harry,4090637
Jane,3948541
2,3918788
Anna,3867736
William,3768081
Robert,3714319
Richard,3652976
Emma,3646408
Thomas,3642042
Luke,3607091
***,3566212
Emily,3565197
Charles,3551359
Lucy,3473377
Mike,3427197
Elizabeth,3411047
Rachel,3405304
Daniel,3382224
Jim,3379036
&,3311824
Alice,3266057
Matt,3236208
3,3063477
Sunday,3000561
n,2994191
Simon,2989511
Maggie,2982991
Jason,2980725
'',2905042
Anne,2878249
Billy,2765089
St.,2756946
Paris,2724208
Lily,2706551
Dan,2705061
c,2702662
Ryan,2624600
*,2611319
Martin,2589840
4,2562745
Hannah,2558082
Laura,2529425
TV,2498501
Tony,2462019
Annie,2460791
OF,2451636
Amy,2414889
Saturday,2403347
b,2399757
Chris,2394207
•,2388807
5,2387532
OK,2344585
Edward,2344353
Claire,2331742
Helen,2325862
Charlotte,2292114
Sophie,2283100
I.,2277989
Beth,2276373
Molly,2274441
Christian,2263984
Andrew,2255126
Josh,2223555
Arthur,2179638
France,2143596
Maria,2133862
Danny,2092922
Julia,2088320
Ethan,2086144
Scott,2082328
Jenny,2073665
Jimmy,2072220
Marcus,2062791
Eric,2039920
p,2035669
Friday,2030893
Jackson,2027288
Susan,2014370
Steve,2003081
6,1994613
Smith,1982457
|,1980274
Jamie,1979330
Morgan,1977994
Jacob,1968338
Lee,1964403
Olivia,1938285
Margaret,1935015
Ms.,1931684
Sara,1914475
10,1908143
Johnny,1903993
Sean,1900848
y,1891395
Ian,1870400
7,1830612
Brian,1824679
Patrick,1815335
Tommy,1801768
Joseph,1801635
Roger,1792780
Lisa,1778784
Logan,1774820
Marie,1761942
Monday,1750948
Sally,1750896
Ruth,1747872
Pete,1729448
Leo,1725598
h,1724655
M.,1722592
Jean,1720215
8,1716971
Cole,1714143
Stephen,1707350
Katie,1704099
Noah,1699195
Lucas,1694467
Tim,1693912
Abby,1691992
Matthew,1678367
Catherine,1668748
Amanda,1656063
San,1654092
~,1646059
Caroline,1645857
9,1645534
Nathan,1645093
Gabriel,1641698
Kelly,1621713
Andy,1613315
Rebecca,1608936
Kevin,1605839
Philip,1603450
AND,1599991
Oliver,1599803
Dave,1594159
Taylor,1585614
l,1584496
Ann,1573314
Jo,1562985
Kyle,1562540
Seth,1552078
Nate,1545427
Liam,1542311
Jessica,1540985
Tyler,1540667
Blake,1539625
Jeff,1517365
r,1517065
Washington,1512866
Mac,1503921
Jones,1502935
U.S.,1499483
..,1497992
Aaron,1495140
Bobby,1494284
Italian,1492402
Julie,1488820
Li,1480408
Ellie,1477405
Victoria,1455379
w,1453888
Jonathan,1453402
Louis,1446510
Holly,1439955
TO,1437897
Daisy,1436499
Ellen,1423338
Quinn,1420816
Jordan,1413813
Rick,1408703
Dr,1395190
$,1391332
Caleb,1391055
Dylan,1390851
Eddie,1386457
Chloe,1375895
Nancy,1370245
f,1369639
Carter,1368575
Holmes,1366143
Justin,1365140
Jesse,1363902
Mason,1362019
Walter,1355828
Rome,1347884
Jess,1343295
Chen,1338406
Finn,1334532
Martha,1328783
Riley,1322045
12,1319634
Gabe,1312724
Angela,1306854
©,1306013
Cassie,1305810
Megan,1304985
11,1285690
Nicholas,1284898
Jeremy,1277576
Karen,1276774
Alan,1269779
Alexander,1262146
Victor,1262050
Fred,1260290
Hugh,1253002
Owen,1250602
Carl,1245573
Irish,1241432
Meg,1239615
Colin,1239116
g,1239009
Jerry,1231348
Greg,1228826
Anthony,1225513
20,1215640
Lydia,1211369
15,1211212
Julian,1208836
Parker,1205188
Clara,1203047
IN,1202847
Zach,1198298
Jay,1186202
Texas,1181939
Lin,1178784
Connor,1174133
Diana,1173511
Jennifer,1168063
Sebastian,1163381
Robin,1157788
Mia,1157467
x,1155851
Lauren,1149642
#,1147085
13,1142924
Evan,1139042
II,1136532
Lizzie,1135467
Chicago,1134596
Samuel,1134229
Amelia,1133685
Brad,1133276
Liz,1130545
Betty,1128275
Johnson,1127616
Ella,1120371
Zoe,1100458
Barbara,1096593
Eleanor,1096101
Cooper,1091844
Ted,1091557
Linda,1090995
FBI,1090899
Derek,1089262
Ralph,1081683
Toby,1080459
Eva,1079954
Tess,1078933
Jessie,1078671
Phil,1077713
Boston,1076788
Virginia,1073660
Hank,1070346
Duncan,1068080
Indians,1067418
Travis,1058392
Jon,1056799
v,1056175
Louise,1054426
Kim,1051646
Mitch,1042892
Natalie,1040657
Bella,1037973
14,1036291
Samantha,1035902
Ross,1034806
Carol,1031196
Nina,1029185
Eli,1026066
Stella,1024924
Miranda,1023435
Larry,1022923
J.,1019800
Sophia,1018204
Jenna,1016227
Shane,1012809
Xiao,1011835
Albert,1008106
Nora,1008105
Rosie,1004531
Wilson,998029
Rafe,993239
Ashley,989583
Jared,989327
Kitty,989250
Santa,987034
16,986313
Cal,982670
St,978929
Ned,978158
Brandon,976165
Carrie,965665
u,961670
Terry,961522
Francis,960341
Thursday,956376
18,955564
YOU,952951
Theo,951730
Joan,949466
Harriet,948404
Fiona,946720
Drake,945387
Tuesday,944161
Yu,942452
Cameron,940883
Gordon,940348
Isabel,940248
Nicole,938952
Kat,936797
Melissa,934683
Darcy,932545
17,928969
Howard,928320
Polly,926943
Bruce,926846
Lewis,926483
Gavin,926185
Gary,925037
Scotland,923637
Alec,923245
Graham,922116
Austin,915990
Casey,912133
Janet,911857
Trevor,911085
Katherine,910769
Sydney,910284
Isaac,907507
Leah,906145
Miller,902636
Christopher,902094
Nope,901149
Italy,900635
Frankie,900617
A.,900243
Joshua,898423
Erin,895522
Sadie,892293
Wednesday,891361
Roy,888966
Malcolm,888327
Joey,887506
Maddie,883211
ISBN,878469
Tara,872585
Yep,872239
Becky,871820
Feng,871062
Harold,870797
Jill,868791
30,867244
Australia,866732
Ava,866493
Harper,866478
Lincoln,864798
Pierre,863449
HE,857163
Mexico,853339
Ford,850370
Troy,850246
Michelle,849070
Ireland,847727
Adrian,846945
Ali,845707
Todd,842924
J,838240
Ty,836802
Vincent,836481
Felix,835093
Liu,831965
24,830687
Dorothy,830097
Josie,829085
Dante,828982
Wyatt,826302
Tristan,826204
Gideon,824619
Craig,824300
k,822833
Cody,821167
Marc,820419
Gina,819143
a.m.,817762
25,816121
19,815331
Lou,811282
Gwen,805328
Mo,804282
Marco,797783
Williams,795955
Barry,792891
Madison,792083
Neil,791231
Francisco,790507
Belle,786950
Jasper,785168
Spencer,784894
Trent,782737
Paige,775934
Angie,775803
Georgia,773894
21,773720
Bailey,772440
Davis,767201
@,766544
Russia,765764
Garrett,764440
22,762926
Connie,760835
Callie,760693
Sylvia,757788
Phoebe,757178
Oxford,756072
Harris,756007
Catholic,750036
Keith,747507
Jackie,747330
Mel,746624
Carlos,743791
Melanie,742965
น,742382
Hal,741593
%,740783
Sasha,736083
Tina,734697
Spain,734520
Avery,733695
Agnes,733386
Lawrence,733107
Ivan,732192
Steven,731794
Jonah,731760
Brooke,731494
Oscar,729289
Wang,727558
WAS,726613
Zhang,726081
Evelyn,725401
Rosa,724169
Nell,724087
Tessa,724070
Rory,722037
Vanessa,720484
Clare,719627
Stephanie,719602
NOT,717949
C.,714874
Gloria,713671
Benjamin,713435
23,708859
Miriam,708116
Russell,705911
Karl,705068
Latin,704466
Kennedy,704405
Joel,703974
Antonio,703532
Abigail,702981
Isabella,701736
B.,700584
Kane,698898
Florida,698593
Elena,698473
Cam,694242
Dominic,694117
Ling,693573
Gus,693556
Esther,693394
Douglas,692775
Zack,692545
Evie,692274
Maya,690358
Eliza,689944
III,688548
Yang,688410
Nikki,688333
Jews,687741
Gerald,687511
Eden,685678
Watson,685459
Warren,684007
Levi,683678
Iris,682371
Doug,676705
Hector,675612
Qin,675064
Wade,674931
p.m.,674521
Dana,670919
Florence,668939
Brett,668148
Ron,667446
IV,667094
Naomi,665556
Anderson,665526
Beatrice,664872
SUV,663706
Harrison,663143
Clark,662223
Allen,661588
Norman,659349
Wendy,659014
Libby,656916
Han,656501
Germans,656259
Devon,655119
Mick,654691
Sandra,654013
Judy,652405
Stanley,651185
Monica,650815
IT,649735
Jonas,649026
Jen,648798
Jasmine,647779
Franklin,647742
Leon,646752
Lena,646143
Archie,645750
Mandy,645424
Rita,645403
Christine,645401
Stan,645329
Dale,644558
Andrea,644302
etc.,642818
Nan,642068
Aidan,640187
S.,639435
Irene,639246
Willie,637269
Sammy,636259
Tanner,634894
Celia,633233
Cade,632303
Jude,632029
Audrey,631717
Millie,631105
Juan,629967
Val,628647
},628192
Aiden,627876
Serena,626898
Stuart,624441
Allie,624123
Jan,622520
Shannon,622360
Cindy,622036
Diego,620282
ID,618906
Dee,617433
Donna,616310
DNA,615997
Alicia,615050
Poppy,614420
Dallas,613212
Wayne,612765
Allison,612692
Carson,610559
Edith,610366
Claudia,609816
Cara,609224
Sharon,609059
Kent,608643
26,608053
Marshall,606053
Nelson,605891
Mexican,605514
Hugo,605240
«,605240
Veronica,605217
Flora,604665
Helena,604479
Morris,602292
100,602263
27,601994
Savannah,601861
Meredith,601755
Sheila,600240
p.,599376
ONE,599155
Egypt,598665
Paula,598659
Chad,597938
Dennis,597262
Dutch,596764
Randy,596624
Hollywood,596158
Cynthia,594712
Chu,593824
Gregory,593050
Angus,592171
Tucker,589428
Joanna,588750
Roland,588719
Raymond,588328
Piper,587516
Brenda,586124
Shakespeare,585844
Dane,584866
Wu,584667
Mars,584349
Harvey,584035
28,583812
»,583136
Diane,582652
Yan,582511
Jules,580437
Frances,580253
Hamilton,578323
Hudson,577840
Robbie,577800
Mack,577463
Elise,576746
Mitchell,576572
Judith,576286
Collins,575746
Lu,575588
Juliet,575066
Bridget,572814
Becca,572197
`,572144
W.,571936
Bernard,569730
Alison,569653
Griffin,569355
Leslie,569342
Tracy,569264
IS,568790
Erik,568449
Rex,568166
E.,567147
Murphy,566954
Percy,565994
Fanny,563985
Lilly,562868
50,561772
Perry,560121
Tate,560072
Luc,559645
Christina,558925
Mu,558406
Elaine,557808
****,557584
Peggy,556255
Zane,556222
Cora,555375
Vera,555174
Congress,554640
Ana,554504
Gemma,553862
Gu,553729
ON,553095
29,551854
Lynn,551600
Edgar,551186
Gilbert,550569
H.,550544
à,550073
Louisa,548203
Brady,546404
I'm,545583
Donald,544560
Marty,544143
Donovan,543897
Mae,543340
Yi,542602
FOR,540727
Brody,540683
Chuck,540137
Benny,539746
Vince,539403
Hans,538768
Valentine,538029
Flynn,537930
Tian,536713
Freddie,536251
Lacey,535762
'S,535366
Elliot,534940
Micah,534636
Phillip,534526
Carly,534256
Berlin,533845
Bai,533766
Frederick,533566
Gage,533099
Kathy,532725
Alfred,532567
Damien,532233
R.,532128
Campbell,531873
D.,531669
Trey,531520
Beau,531005
Silas,530771
Sawyer,530738
Adams,530665
Cathy,530121
Lara,529182
Cassandra,528323
Wes,528016
Kara,528007
Teresa,527973
Shelby,527765
Nah,526328
Vegas,525651
Cass,525535
Lola,523426
£,523112
Chelsea,521939
Sabrina,520475
CIA,519622
Bo,519246
Dolly,516095
Jed,515869
Kai,515125
Daphne,514986
Dani,513477
Atlantic,513334
Claude,513299
Charley,513186
Mickey,513185
Phoenix,512500
Edmund,511861
Carla,510744
Wallace,510198
Bonnie,509803
40,509221
Pacific,509209
Kay,509079
Kurt,508301
Damon,507700
Angeles,507126
T.,506646
Mercedes,506508
Vivian,505232
Moscow,504163
Brent,504101
Highness,501894
Natasha,501518
Moses,500933
Rupert,500641
Ryder,499910
Laurel,498509
Jace,498413
Orleans,498324
Madeline,497232
Laurie,495787
Betsy,495237
Tiffany,494728
TWENTY,493742
Luo,491346
Auntie,490990
Nat,490972
Conrad,489036
Gracie,488599
Cambridge,488573
Leonard,487520
Maddy,486074
Patty,485702
L.,484959
Canadian,484680
Herbert,483528
Valerie,481558
Fang,481495
=,481126
Felicity,480901
Carolina,480664
Stewart,480523
Yun,480440
Pam,480191
Moore,479276
Satan,478749
Vic,478242
Thompson,477662
Declan,477642
Zeke,477346
Penelope,477016
Xavier,476986
31,476665
Danielle,476382
Mallory,475710
Englishman,475638
¡,475574
Whoa,475348
Lila,474970
Georgie,474537
Archer,474455
Skye,473517
Turner,472990
Fletcher,472831
Carmen,472156
Kayla,472110
Suzanne,471209
Ellis,471024
Jew,470801
Reggie,470283
Mara,469300
Bradley,468717
Timothy,468307
Jin,467742
Russians,467371
TWO,467219
Alexis,466669
Dom,466601
Luca,465684
Reese,464728
Marianne,464710
Joyce,464685
Caesar,464300
Ronnie,464298
Ricky,464072
Nathaniel,463758
Victorian,463081
Bryce,462144
Manhattan,462104
Murray,461999
Harley,461077
Dora,460251
Constance,459142
Clint,458980
Bree,458868
Solomon,458516
v.,458351
Bruno,457342
Ginny,457311
Giles,457229
G.,456725
AT,456623
Maurice,455425
Herr,455009
Anton,454505
ที่,454358
Caitlin,453405
Rowan,452960
Inc.,452273
Geoffrey,451926
Bennett,450705
Elsie,450052
+,449093
Kenny,448552
Patricia,448285
Shaw,447782
Celeste,447742
Stefan,447336
Marion,446859
Bert,446830
Erica,446121
Miguel,445186
Bryan,444940
Shirley,444666
Burke,444131
Isabelle,443832
Nigel,443717
Jax,441590
Napoleon,441586
Bart,440757
Izzy,440244
Evans,439769
Mmm,438881
Arnold,438328
Gran,437660
Kathleen,437142
Dawson,436497
Mattie,436115
ME,435445
Nash,433671
Mona,432867
Preston,432426
Shen,432043
Otto,431964
Curtis,431660
Agatha,430844
Katy,430550
---,430389
Darius,430268
Lloyd,429985
Randall,429698
Heath,428290
Henri,427975
Harlequin,426518
Gil,426296
Byron,425922
Bernie,425842
Dillon,424679
Sid,423350
Cassidy,423156
MY,422649
Bethany,422180
Bea,421755
Hitler,421561
Elijah,421361
Denver,420585
Bess,419958
Simone,419353
Nicky,417196
Parliament,417166
®,416666
Reid,416568
Brock,416237
Doyle,416168
Egyptian,415543
Calvin,414633
Lillian,414614
THAT,414577
Venice,414314
Rhys,414086
Thanksgiving,414032
Scottish,413902
Annabelle,413640
Lexi,413304
Hong,412994
Milo,412617
Francesca,412062
Saul,411891
Horace,411718
Magnus,411162
Qi,410536
Tanya,410154
Janice,410000
Freddy,409651
Deborah,409079
Winston,407801
Elle,407574
Bolan,407369
Australian,407205
Mademoiselle,407006
Lucia,406895
Jerusalem,406660
35,406443
Soviet,405744
Pamela,405741
Julius,405373
Lori,405339
Grayson,404178
BY,403881
\,403825
Christians,403166
Darren,403148
Jeremiah,402086
Ida,401502
Luis,400755
Shawn,400445
Mabel,400439
Sinclair,400425
32,399700
Fran,399577
Sullivan,399278
Hart,399216
Abraham,399124
Jacques,398334
Ada,397874
Facebook,397504
THREE,397396
Debbie,397325
>,397292
Seattle,396797
Republic,396333
Houston,395794
Hester,394249
Wesley,393340
Abe,393033
Barney,393006
Beck,392860
Nana,391839
Lucien,391599
Denise,390786
Khan,390428
Courtney,390082
2012,389257
Grady,388803
Blair,388713
Lana,388690
Aurora,388539
Robinson,387731
Scarlett,387727
Sherlock,387193
Leigh,386495
Vance,385619
Cyrus,384710
Miami,383414
Shelley,382441
Sierra,381886
Roberts,381880
Sofia,380732
Asia,380022
Dalton,380021
Maureen,379963
2014,379737
Tori,379312
Sonny,378827
Kelsey,378773
Clayton,378755
Lindsay,378414
Susie,377685
C'mon,377500
Dakota,377402
Rio,377299
Vicky,376463
Qing,375628
Thea,375601
Nico,375352
Philadelphia,374828
Venus,374520
NO,374238
‖,373994
Zhao,373416
Hayden,372954
Zhou,372949
Chester,372930
Wales,372790
Angelo,372354
Haley,372353
Nolan,372006
How'd,371889
33,370944
Ernest,370260
Stevie,369875
Mimi,369374
F.,369239
Belinda,369123
