ngram,freq
היושב -- ראש,83586
העבודה -- מימד,36382
היו -- ר,30350
לסדר -- היום,23524
הלאומי -- ישראל,21605
הליכוד -- גשר,20533
בן -- גוריון,19489
ריבלין ( הליכוד,19268
יושב -- ראש,19069
תל -- אביב,19057
בארץ -- ישראל,18817
ארץ -- ישראל,17410
היושבת -- ראש,16675
היו -- ד,16314
תיכון ( הליכוד,14860
כל -- כך,12049
פינס -- פז,11987
בית -- הספר,11960
"זאב ( ש""ס",11578
גשר -- צומת,11177
אי -- אפשר,11161
בית -- המשפט,11023
אורון ( מרצ,10990
אי -- אמון,10488
גפני ( יהדות,9579
ברית -- המועצות,9376
קטן ( א,9235
ש -- ס,9125
"הלאומי -- מפד""ל",8923
נמנעים -- אין,8900
על -- ידי,8882
יולי -- יואל,8857
אחריו -- חבר,8842
בן -- מנחם,8743
חיל -- האוויר,8513
לארץ -- ישראל,8315
בארצות -- הברית,8011
"גוז'נסקי ( חד""ש",7939
הנדל ( האיחוד,7924
בדרך -- כלל,7830
ריבלין : תודה,7734
שטרית ( הליכוד,7725
"חד""ש -- תע""ל",7567
"ברכה ( חד""ש",7277
בתל -- אביב,7265
משא -- ומתן,7246
סער ( הליכוד,7186
זאבי ( מולדת,7183
פז ( העבודה,6793
בר -- און,6790
בסדר -- היום,6670
"חד""ש -- בל""ד",6668
ואחריו -- חבר,6580
"דהן ( ש""ס",6569
לשאול : 1,6555
עבד -- אלמאלכ,6541
בית -- הדין,6346
נגד -- אין,6238
ריבלין : חבר,6118
רמון ( העבודה,5854
ואחר -- כך,5842
פרוש ( יהדות,5757
ידי -- זה,5659
ארצות -- הברית,5600
מצא ( הליכוד,5458
מסדר -- היום,5456
שילנסקי : תודה,5360
ויינשטיין ( הליכוד,5334
בוים ( הליכוד,5196
בתי -- המשפט,5155
בבתי -- הספר,5135
הבין -- לאומי,5061
אריאל ( האיחוד,5056
סדר -- היום,5050
אלון ( האיחוד,5034
מאור ( מרצ,5034
וייס : חבר,4979
גולדשמידט ( העבודה,4951
האי -- אמון,4931
וייס : אני,4931
ה -- 20,4876
חוק -- יסוד,4873
על -- פי,4851
לבית -- המשפט,4819
מירום ( העבודה,4798
נחמן ( הליכוד,4652
"אורלב ( מפד""ל",4650
כהן ( העבודה,4641
צוקר ( מרצ,4617
התשע -- עשרה,4592
מארץ -- ישראל,4578
און ( הליכוד,4512
פועלי -- ציון,4497
כץ ( הליכוד,4470
השבע -- עשרה,4395
חד -- ש,4336
אדלשטיין : תודה,4323
סוף -- סוף,4301
ברוך -- הוא,4218
נמיר ( המערך,4200
קטן ( ב,4149
המשא -- ומתן,4127
"יהלום ( מפד""ל",4080
"כהן ( ש""ס",4073
וילן ( מרצ,4020
בתי -- הספר,3981
פורז ( מרצ,3930
לתל -- אביב,3920
קרא ( הליכוד,3904
תע -- ל,3887
איציק ( העבודה,3858
איתן ( הליכוד,3858
פולישוק -- בלוך,3856
הקדוש -- ברוך,3848
תיכון : חבר,3806
וייס : תודה,3779
אביב -- יפו,3774
בבית -- המשפט,3770
בית -- משפט,3710
עלי ( הליכוד,3657
תיכון : תודה,3641
עורך -- הדין,3639
גד ( מולדת,3624
לבנת ( הליכוד,3604
כהן ( התחיה,3601
ש -- תע,3591
שמאי ( הליכוד,3517
אלדד ( האיחוד,3505
בכל -- זאת,3503
ריבלין : אני,3494
אחר -- כך,3478
מגן ( הליכוד,3471
בבית -- הספר,3456
אבו -- מאזן,3418
ואף -- על,3411
עלי : תודה,3344
בית -- החולים,3339
עזרא ( הליכוד,3332
ליצמן ( יהדות,3327
לבית -- הספר,3282
בין -- לאומי,3272
פריצקי ( שינוי,3265
פי -- כן,3228
ליושב -- ראש,3226
המאה ה -20,3226
