ngram,freq
",",1659542100
.,1071049760
--,456267550
»,108600610
?,108154919
«,103258118
:,93052942
!,89383121
),84556019
-,83784783
(,74517644
...,64162273
;,43770399
¿,18773239
"""",17231928
1,16052975
¶,14682490
г.,14230375
¹,14065019
2,12828809
±,12678359
¾,12280018
/,11764215
3,9098751
[,8706983
],8680283
³,7397598
¼,7255815
№,7061898
4,6736379
½,6401490
..,5874035
5,5731373
т.,5556511
м.,5547404
С.,5189656
Ã,5132740
%,4934473
',4598058
Á,4511010
•,4435420
А.,4351465
10,4271088
6,4085059
В.,3835102
Â,3685055
μ,3584884
_,3488512
ст,3412974
г,3349775
7,3290993
8,3180993
п.,3165568
см.,3038678
д.,3038150
the,2996346
¸,2956164
*,2818619
Ì,2770046
²,2769374
20,2732913
À,2617815
м,2566673
12,2537747
9,2515361
е.,2431759
15,2413122
***,2409727
º,2368242
И.,2242536
30,2241745
й,2231341
11,2193953
Н.,2075850
е,1993508
⋅,1990968
i,1946240
of,1930274
х,1854405
a,1838009
14,1780483
Ð,1778112
è,1745307
13,1733314
16,1725015
ФЗ,1677130
л,1671331
and,1660237
н,1641022
100,1626979
р,1618145
25,1616526
18,1596876
гг,1573966
ÂÃ,1572429
Æ,1528639
др.,1526825
17,1497137
50,1493355
ÀÁ,1488110
|,1487602
Иван,1469307
Л.,1453063
Андрей,1444855
Ä,1406819
ч.,1391854
19,1346366
Александр,1339367
Сергей,1338139
к.,1301578
=,1293801
21,1276865
II,1269774
22,1262999
24,1246141
in,1202059
°,1195585
Итак,1173859
23,1168882
т,1123964
40,1112109
рис.,1100217
Николай,1098848
27,1061276
28,1048017
+,1047084
26,1032498
>,1024782
to,1015065
Анна,1012571
Í,992560
Ф.,980105
29,966153
Ç,965879
0,951089
<<,949784
<,948633
Петр,947145
Алексей,936188
rus,926966
2010,918860
тыс.,911629
п,892173
60,858842
de,855651
Б.,851038
Владимир,844325
000,843240
....,841688
2011,827144
Олег,817841
200,809049
стр.,807976
Виктор,807392
Александра,797645
III,794073
Игорь,792828
Михаил,790511
31,790232
Ï,778454
2008,752101
Павел,751912
É,738578
Саша,737704
2009,735018
2012,733375
ÃÍ,731069
Иванович,728516
Мария,726275
Ольга,721422
2000,711577
},709079
2013,703677
д,700826
2007,699798
x,687101
2006,685526
Ê,682143
Р.,682083
см,679905
n,671547
Катя,667640
Василий,665666
80,655198
2014,654589
70,652818
p,643388
90,640113
35,635464
т.е.,632444
км,628559
Марина,622339
v,621322
Ага,614421
кг,611161
XIX,609532
Петра,606706
{,605635
2005,603230
Антон,597508
Дмитрий,584079
2004,578822
Петрович,577476
Борис,571930
Маша,569606
2003,569024
32,564545
О.,560347
мл,554960
2002,552581
500,550164
Ю.,546571
Макс,542570
45,534850
Джон,532135
Марк,517681
2001,515724
Ивана,515517
la,515454
c,514818
back,513532
Лиза,512672
Сталин,505912
300,504848
34,503397
Елена,503115
IV,499713
33,497199
Максим,497120
Федор,495881
Å,495845
Илья,492944
изд,492410
2015,482582
XX,476847
÷,471558
150,470578
36,470444
ÈÃ,469697
P.,466564
Ох,464248
Алекс,463752
ст.,459011
1999,452911
s,451842
1990,451057
Николая,450718
et,448245
Настя,444358
b,438129
>>,437551
Ирина,437131
37,431702
Верховного,431040
1998,429368
т.д.,425684
38,422597
for,421004
y,418622
з,417665
Петербург,416928
Наташа,416603
Лена,416548
Нью,411366
Никита,408615
§,402756
Николаевич,401968
_____________________________________________________________,401250
e,400017
Татьяна,398597
is,397765
XVIII,396925
Андрея,396348
Санкт,396147
Сталина,395324
r,394617
Егор,394293
Таблица,394154
Юрий,394125
пр.,392810
t,392254
42,391441
Нина,386708
ˉ,385153
1917,383958
1941,383064
Таня,382762
1997,382208
1996,381742
ГК,379664
39,378498
41,369226
Св.,369004
Петербурге,368157
Вадим,367091
ч,365595
1995,364754
Кирилл,364295
2-3,363952
Э.,362522
1991,361853
Алиса,361349
Эх,360944
Лев,358714
48,358390
Женя,357907
Костя,357879
Я.,357544
44,356815
Миша,350339
$,349423
Пушкин,348778
Пушкина,348416
400,346967
43,345814
ÎÃ,345567
Артем,344729
Ø,343312
d,342921
Екатерина,342721
ср,342585
on,338796
75,338618
ООО,336761
XVII,336510
Аня,335515
Константин,334892
55,334095
св,333603
Артур,333353
46,332855
1993,331442
Карл,331297
Ленин,329310
Семен,328709
¡,328650
≈,327592
Глеб,326626
Конституции,326116
ÃÁ,325708
ľ,325578
Владимира,324386
Марии,324043
1994,323746
Григорий,323260
Сергея,321340
Наталья,320827
Денис,320406
Павла,319929
52,319684
кн,316902
2016,316476
1918,315595
47,315498
Генри,312755
Михаила,312049
51,309865
120,309393
it,308598
f,308225
Ленина,307170
Васильевич,306883
1992,306062
49,306062
__________________________________________________________,304930
that,304591
250,304170
z,303276
Джек,303094
Дима,301905
©,301791
ф,301241
Коля,300127
m,299425
Евгений,298946
Стас,298912
Иоанна,297985
I.,296432
"0,5",296128
o,295282
Ивановна,293702
Степан,293576
1000,292047
ÃÂÐ,291594
XVI,291074
1920,290242
Даша,289281
Питер,288431
Вика,287919
Михайлович,286974
Александрович,286719
Мэри,284215
65,283873
РСФСР,283294
you,282307
Полина,282132
Роберт,280155
^,280051
S.,278400
Ева,277988
соч,277773
1980,277568
Лариса,275941
der,275783
"1,5",275378
ПО,274970
Здравствуйте,274269
Сергеевич,273786
57,273257
НА,273248
Ник,272783
54,271792
Божий,271326
Филипп,271089
Дон,271006
ХХ,270986
Алексея,269986
Кира,268213
ÂÀ,267306
Володя,266569
~,266538
ся,266509
VI,266431
's,266327
Иоанн,266263
no,265970
Влад,265021
&,264761
l,264493
1942,264480
Петербурга,263113
НЕ,262045
Светлана,261965
new,261186
58,261165
56,260649
×,260471
1989,259607
53,259436
en,259346
und,258193
♦,257978
ÂÍ,257261
63,255141
Вася,255022
ю,254977
he,254933
Анны,253528
Иванов,252902
î,252888
Оля,252177
with,251175
Рита,250563
64,250524
Петровна,250221
Соня,247445
Георгий,247259
Надя,243136
Ника,242962
die,241319
at,240929
œ,240174
le,239879
by,239870
1-2,238768
Томас,238455
2017,238314
Ë,237105
Василия,236613
Сан,236408
·,236049
млн.,235352
т.п.,234717
¬,234444
1943,232469
Ричард,232079
62,231991
3-4,231860
Али,231298
мг,231097
Гарри,230850
1970,230649
1930,230324
was,229916
Республика,229821
u,229148
1960,228685
Яна,228584
●,228574
Джо,228456
Майкл,228427
Джейн,227297
or,227131
Дж.,227009
1945,226216
72,224960
Давид,224586
85,224081
Алена,223483
Ваня,223331
і,223252
Юля,221195
1988,221024
A.,219952
Маргарита,219570
ГЛАВА,218890
Аминь,218778
59,218736
Алина,218363
61,217835
66,217785
1940,217707
Матвей,217548
600,217382
Валентина,217183
\,216429
ÂÃÁ,215408
Леонид,215247
Сашка,215211
Господу,215085
Божия,214810
76,214454
Адам,213559
Карла,212793
Павлович,212329
Анатолий,212202
Ян,211961
1944,211816
95,211379
as,211339
Абзац,211300
Жанна,210764
Игоря,209809
Евангелие,209586
VII,209466
КПСС,209135
Бориса,209130
Джеймс,208366
Мартин,208029
че,207912
Паша,207302
Джордж,206775
Марка,206237
XV,205475
110,205394
180,205202
68,205033
Олега,205024
XIV,204997
C.,204450
Мари,204168
ÄÈ,204133
ѐ,203476
1919,202747
67,202619
Виктора,202017
Послушай,201869
Хм,201770
be,201045
Гитлер,200416
Жан,200026
Сэм,199652
кв,199634
Генрих,199581
J.,199560
69,199391
99,199334
ÂÃÍ,199223
Издательство,196468
ÃÌ,196238
111,196115
XII,195589
Толстого,195461
Сен,195059
1939,194300
73,194081
УПК,193509
Николаевна,193363
1987,193351
_______,193200
not,192903
ÄÏ,191730
k,191706
Диана,191622
НКВД,191446
M.,191431
an,191429
Вероника,191399
ООН,190882
2018,190397
Кристина,190349
Сережа,190228
Наполеон,190084
1986,190029
Роза,189680
Зоя,189035
Виктория,188785
1985,188605
VIII,188605
1914,188187
des,188044
Людмила,187917
Евгения,187574
Елизавета,187526
71,187463
Эрик,187376
1905,186713
Марго,186143
Здравствуй,186106
А.А.,185772
ÂÂ,185769
Катерина,185609
Сара,185490
81,185356
Софья,185350
74,184816
78,184349
Юлия,183730
Мишка,182158
from,181901
Дмитрия,181201
Ивановича,181073
01,180237
Иосиф,180074
130,179782
Лера,179466
82,179430
1937,179236
XIII,179034
Валентин,178515
q,178492
Екатерины,178376
XI,178186
Ильич,178105
77,177515
83,177025
800,176886
al,176618
В.В.,176145
Подожди,176103
88,176063
МВД,175748
ЧТО,175744
Джона,175556
Софи,175330
1984,175325
84,174998
Путин,174913
ИНН,174836
Тамара,174341
Валерий,174339
Наполеона,174309
g,173908
Божией,173765
87,173377
Герман,173129
105,173077
1950,172124
125,171924
ОАО,171728
долл.,171666
Аркадий,171370
Петя,171254
Гуров,171105
79,171036
ДЛЯ,169907
Андреевич,169571
Яков,169365
Алла,169313
Руслан,168929
Эмма,168866
Ван,168853
92,168610
Федорович,168311
`,168165
160,168157
86,168143
1922,168107
Алексеевич,167825
IX,167822
96,167804
1982,167584
РАН,166522
91,166472
μÄ,166233
ЕС,165897
Женька,165418
1921,165223
Кейт,165057
#,164168
Оп,163731
this,163399
140,162953
1983,161992
1938,161737
Элизабет,161274
Галина,161162
93,161004
"2,5",160578
Лили,160494
94,160246
¢,160045
Федора,159794
Дэн,159743
Ира,159669
Гитлера,159565
Люба,159471
his,159180
98,158899
Министерство,158724
ЖИТЬ,158667
1979,158449
Чарли,158291
Оксана,158195
Варя,158190
ÁÄ,158101
Люси,157992
Вып,156914
Лидия,156687
табл.,155986
Дэвид,155745
Интернете,155667
ш,155057
Сибирь,154481
1981,153685
97,153284
Новгород,153154
101,152967
ВВП,152779
89,152702
Сергеевна,152249
Йорк,152126
Крис,152006
1978,151133
Ай,151079
Windows,150996
1915,150983
1975,150746
Марья,150559
В.И.,150393
Х.,150120
Õ,149874
me,149846
l',149722
104,149601
**,149537
Александру,149482
В.А.,149467
Иванова,149453
XXI,149262
А.В.,148983
Тони,148881
Серега,148495
Погоди,148382
1916,148148
102,147780
З.,147665
Ксения,147430
Владимирович,147388
Лео,147235
L.,146835
il,146288
1977,146282
Библии,146218
Бен,146018
108,145768
Стой,145766
Валя,145493
1974,145149
Варвара,144932
Петров,144348
1976,144161
Берлин,143991
Платон,143185
York,143116
......,143008
Уильям,142708
ИЗ,142696
vol,141818
1913,141672
Митя,141638
Пьер,141637
Дина,141266
116,141259
all,141234
Ингредиенты,141203
1973,141156
Виталий,141086
1936,141043
1968,140819
Константина,140576
are,140567
